x,y,z,type
-11671824.03,5340488.54,1316.42,1
-11671870.18,5340635.4,1338.25,2
-11671904.02,5340757.11,1336.8,2
-11671939.79,5340945.82,1321.71,2
-11671857.35,5340610.23,1341.07,1
-11671939.53,5340983.55,1319.98,2
-11671860.78,5340642.7,1341.84,1
-11671825.59,5340527.25,1321.04,2
-11671787.71,5340451.43,1315.32,2
-11671896.19,5340795.22,1334.37,2
-11671824.69,5340563.28,1324.7,2
-11671862.73,5340717.18,1339.93,1
-11671828.98,5340597.73,1332.24,2
-11671787.62,5340488.61,1319.22,2
-11671860.15,5340751.15,1339.83,2
-11671826.95,5340639.09,1342.47,1
-11671861.46,5340760.34,1336.52,2
-11671519.76,5340109.02,1300.35,2
-11671787.33,5340526.97,1324.41,2
-11671863.25,5340795.04,1330.23,2
-11671825.74,5340677.93,1341.74,2
-11671863.18,5340832.19,1327.0,2
-11671840.42,5340749.8,1338.86,2
-11671863.83,5340869.7,1324.65,2
-11671750.02,5340489.03,1324.58,2
-11671863.55,5340908.28,1322.39,2
-11671784.13,5340601.36,1330.24,2
-11671863.84,5340984.13,1319.37,2
-11671750.36,5340526.53,1327.94,2
-11671787.13,5340643.29,1340.2,2
-11671786.08,5340636.12,1337.68,2
-11671802.7,5340709.23,1338.77,2
-11671754.77,5340563.04,1334.3,2
-11671673.0,5340375.84,1314.64,2
-11671825.45,5340794.89,1328.56,2
-11671788.57,5340677.69,1341.46,2
-11671825.04,5340832.64,1325.96,2
-11671825.59,5340870.02,1324.03,1
-11671781.88,5340696.98,1338.72,2
-11671738.44,5340568.78,1338.85,2
-11671557.18,5340224.7,1304.67,2
-11671786.05,5340719.77,1335.4,2
-11671825.0,5340907.37,1322.02,2
-11671519.72,5340184.91,1301.82,2
-11671738.61,5340598.78,1338.76,2
-11671596.2,5340300.53,1314.36,2
-11671712.69,5340526.33,1328.56,2
-11671715.36,5340569.48,1340.57,1
-11671748.75,5340676.68,1343.31,1
-11671786.99,5340832.06,1324.78,2
-11671673.11,5340486.68,1324.6,2
-11671750.44,5340719.23,1336.67,2
-11671710.44,5340604.09,1341.99,1
-11671787.45,5340907.83,1320.19,2
-11671786.96,5340945.88,1318.31,2
-11671749.94,5340756.41,1331.16,2
-11671787.43,5340983.49,1317.33,2
-11671596.68,5340374.78,1316.49,2
-11671661.96,5340538.03,1339.53,1
-11671749.27,5340831.85,1325.39,2
-11671749.94,5340870.31,1323.26,2
-11671673.1,5340603.46,1343.68,1
-11671707.03,5340713.37,1342.61,2
-11671749.68,5340907.66,1320.68,2
-11671749.36,5340945.87,1318.66,2
-11671673.67,5340641.31,1344.35,2
-11671699.54,5340745.19,1338.89,2
-11671624.58,5340525.3,1340.57,2
-11671710.57,5340794.18,1328.86,2
-11671673.46,5340678.82,1345.45,2
-11671635.29,5340566.48,1343.77,2
-11671711.67,5340832.39,1325.61,2
-11671637.94,5340604.19,1342.62,1
-11671711.2,5340870.31,1323.05,2
-11671601.53,5340518.47,1338.74,2
-11671677.75,5340750.55,1340.56,1
-11671590.37,5340496.85,1338.88,1
-11671711.82,5340907.8,1321.38,2
-11671597.97,5340529.8,1341.12,1
-11671639.2,5340638.35,1339.42,1
-11671711.41,5340984.17,1317.25,2
-11671671.7,5340762.07,1335.46,2
-11671560.15,5340448.81,1330.39,2
-11671659.43,5340723.39,1338.45,2
-11671633.02,5340643.35,1337.75,2
-11671639.38,5340670.8,1339.59,1
-11671597.37,5340565.14,1343.46,2
-11671672.47,5340795.86,1328.2,2
-11671563.41,5340481.73,1336.05,2
-11671673.16,5340831.89,1325.02,2
-11671632.37,5340682.01,1335.01,2
-11671556.66,5340489.47,1339.12,2
-11671594.3,5340598.24,1340.78,2
-11671631.01,5340716.23,1332.11,2
-11671561.3,5340528.27,1340.33,2
-11671549.03,5340524.02,1338.71,2
-11671594.58,5340638.12,1331.06,2
-11671560.81,5340564.78,1341.68,2
-11671634.93,5340794.11,1325.39,2
-11671634.41,5340831.89,1323.07,2
-11671595.76,5340680.78,1330.61,2
-11671558.98,5340593.99,1340.54,2
-11671548.43,5340576.79,1338.72,2
-11671596.48,5340718.3,1327.72,2
-11671532.28,5340545.56,1338.78,2
-11671635.48,5340945.68,1319.14,2
-11671635.33,5340983.63,1317.17,2
-11671596.75,5340756.35,1325.44,2
-11671559.61,5340643.19,1324.81,2
-11671519.76,5340569.62,1335.68,2
-11671597.18,5340908.17,1318.68,1
-11671558.67,5340717.94,1325.54,2
-11671597.24,5340945.48,1317.76,1
-11671558.83,5340755.37,1323.3,2
-11671559.56,5340793.23,1321.21,2
-11671521.49,5340679.61,1318.71,2
-11671559.13,5340908.08,1317.02,2
-11671559.6,5340945.86,1315.88,2
-11671521.29,5340755.26,1321.07,2
-11671521.59,5340831.24,1318.04,2
-11671521.05,5340908.09,1315.42,2
-11671521.37,5340945.18,1314.36,1
-11671521.88,5340983.85,1313.51,1
-11671521.12,5339460.55,1331.9,2
-11671521.93,5339498.83,1333.24,2
-11671521.54,5339537.41,1334.1,2
-11671559.55,5339460.53,1331.44,2
-11671521.88,5339614.24,1328.79,2
-11671558.87,5339498.59,1333.11,2
-11671519.98,5339651.65,1323.73,2
-11671558.53,5339537.18,1334.24,2
-11671594.29,5339422.22,1328.0,2
-11671558.73,5339577.14,1333.5,2
-11671520.72,5339689.77,1323.43,2
-11671597.14,5339499.12,1333.4,2
-11671521.32,5339728.14,1319.58,2
-11671556.4,5339652.35,1329.39,2
-11671597.64,5339537.63,1334.78,2
-11671635.54,5339422.76,1329.57,2
-11671596.71,5339576.11,1334.45,2
-11671635.54,5339460.09,1332.66,2
-11671557.97,5339690.49,1327.08,2
-11671596.47,5339613.29,1333.75,2
-11671597.27,5339652.26,1332.35,2
-11671559.73,5339766.86,1316.91,1
-11671635.01,5339575.65,1335.11,2
-11671635.64,5339614.45,1333.94,2
-11671596.99,5339728.82,1323.2,2
-11671673.25,5339537.29,1336.8,2
-11671521.35,5339879.85,1320.44,2
-11671597.42,5339765.77,1318.38,2
-11671673.72,5339575.67,1336.25,2
-11671710.01,5339461.5,1333.41,2
-11671634.41,5339691.11,1328.12,2
-11671673.21,5339614.33,1334.31,2
-11671712.42,5339503.75,1338.99,1
-11671597.52,5339803.81,1316.98,1
-11671635.22,5339728.84,1324.98,2
-11671711.44,5339539.64,1337.53,2
-11671750.49,5339422.81,1331.11,2
-11671711.36,5339575.93,1334.26,2
-11671749.08,5339460.59,1334.36,2
-11671735.49,5339506.58,1338.81,2
-11671673.09,5339690.45,1330.6,2
-11671710.96,5339615.24,1332.26,2
-11671673.79,5339728.72,1329.55,2
-11671710.41,5339651.51,1328.08,2
-11671748.48,5339575.55,1336.53,2
-11671787.54,5339460.95,1333.9,2
-11671672.73,5339766.46,1326.56,2
-11671709.95,5339692.28,1326.92,2
-11671756.94,5339574.46,1338.81,2
-11671771.21,5339532.02,1338.75,2
-11671634.77,5339880.42,1313.42,1
-11671747.01,5339652.8,1335.06,2
-11671824.43,5339426.18,1337.23,2
-11671824.59,5339460.56,1336.55,2
-11671832.58,5339422.19,1338.79,1
-11671789.7,5339577.44,1342.7,2
-11671749.25,5339691.87,1332.77,2
-11671825.58,5339497.62,1337.86,2
-11671789.18,5339613.18,1341.09,2
-11671826.03,5339576.58,1344.74,2
-11671865.68,5339460.69,1341.21,2
-11671786.42,5339694.7,1337.45,2
-11671525.3,5340105.83,1302.46,1
-11671711.29,5339880.26,1320.25,2
-11671560.7,5340069.02,1315.2,2
-11671901.19,5339424.22,1342.84,2
-11671901.12,5339461.77,1342.94,2
-11671902.05,5339499.55,1342.19,2
-11671863.62,5339614.2,1346.09,2
-11671787.84,5339804.05,1326.55,2
-11671902.63,5339538.02,1342.11,1
-11671851.01,5339697.63,1338.66,2
-11671673.67,5339994.34,1319.83,2
-11671936.73,5339464.67,1339.96,1
-11671711.2,5339957.33,1315.67,2
-11671946.81,5339461.12,1338.73,2
-11671864.84,5339689.2,1343.04,2
-11671936.27,5339499.47,1341.54,1
-11671860.86,5339731.12,1336.02,2
-11671867.97,5339722.98,1340.04,2
-11671635.81,5340069.71,1317.3,2
-11671976.84,5339421.66,1340.13,1
-11671984.51,5339426.76,1338.73,2
-11671976.87,5339498.72,1335.55,2
-11671905.35,5339702.49,1338.07,2
-11671939.3,5339614.91,1345.19,1
-11671974.6,5339532.21,1338.72,2
-11671902.72,5339730.06,1335.22,2
-11671977.99,5339539.68,1340.09,2
-11671635.16,5340109.04,1316.14,2
-11671825.09,5339879.98,1326.74,2
-11672017.53,5339422.93,1334.98,2
-11671597.85,5340146.64,1310.95,1
-11671673.14,5340070.73,1321.53,2
-11672016.48,5339461.53,1334.31,2
-11671901.42,5339765.24,1333.06,2
-11671938.47,5339688.81,1342.24,2
-11672011.51,5339539.52,1338.78,2
-11671944.71,5339726.13,1339.0,2
-11672055.25,5339423.32,1332.81,2
-11671977.85,5339652.02,1345.73,2
-11671711.11,5340070.56,1323.81,2
-11672015.75,5339574.16,1343.83,2
-11671919.03,5339796.48,1338.78,2
-11671976.48,5339689.89,1344.43,1
-11671825.77,5339955.55,1325.02,2
-11671951.3,5339757.42,1338.81,1
-11672015.11,5339614.29,1344.46,1
-11672034.25,5339570.7,1338.65,2
-11672054.89,5339536.87,1333.89,2
-11672093.55,5339421.78,1327.72,2
-11671980.39,5339724.84,1342.11,2
-11671787.59,5340032.31,1317.69,2
-11671900.94,5339881.56,1329.57,2
-11672092.03,5339460.89,1328.64,2
-11671750.61,5340071.29,1322.76,2
-11671673.93,5340146.36,1318.13,1
-11671825.84,5339994.55,1324.37,2
-11672090.7,5339497.32,1330.16,2
-11671980.93,5339765.88,1341.05,1
-11672053.9,5339614.08,1343.79,2
-11672130.61,5339423.64,1327.25,2
-11672018.38,5339728.87,1344.28,2
-11672129.57,5339461.42,1330.28,2
-11671749.29,5340108.44,1325.1,2
-11672130.18,5339499.17,1331.96,2
-11672053.53,5339690.46,1345.57,2
-11671977.29,5339839.74,1341.13,1
-11672128.66,5339534.14,1335.57,2
-11672090.22,5339650.74,1344.76,1
-11671825.63,5340070.1,1320.85,2
-11672134.5,5339548.32,1338.76,1
-11672132.39,5339576.73,1340.13,1
-11671901.67,5339995.12,1326.02,2
-11672091.33,5339689.95,1345.22,1
-11672168.67,5339499.4,1332.25,2
-11672091.8,5339726.62,1345.68,2
-11672205.18,5339425.2,1335.86,2
-11671634.76,5340263.63,1308.8,1
-11671786.99,5340146.79,1326.0,2
-11672129.89,5339690.35,1344.78,2
-11672167.93,5339614.69,1342.94,1
-11672198.88,5339544.97,1338.79,1
-11672130.38,5339728.86,1345.71,2
-11672167.86,5339652.68,1343.9,2
-11672207.48,5339559.12,1338.67,2
-11672244.06,5339455.15,1338.79,2
-11672130.15,5339764.38,1343.81,2
-11672168.25,5339689.65,1344.7,2
-11672243.5,5339499.98,1334.8,2
-11671633.51,5340296.06,1309.43,1
-11672206.03,5339615.57,1342.8,1
-11671749.58,5340222.32,1323.24,2
-11672281.17,5339426.05,1338.8,2
-11672282.47,5339421.5,1338.2,2
-11671901.95,5340108.23,1322.54,2
-11671979.11,5340032.83,1328.18,2
-11672280.82,5339465.22,1338.73,2
-11672096.69,5339877.87,1338.94,2
-11672248.0,5339580.64,1339.62,2
-11672281.9,5339499.54,1337.07,2
-11672279.04,5339538.86,1337.98,2
-11672206.17,5339727.41,1345.37,1
-11672101.72,5339908.33,1338.76,2
-11672245.14,5339653.65,1343.36,1
-11671977.68,5340071.12,1325.57,2
-11672319.47,5339462.43,1339.6,1
-11672323.0,5339449.98,1338.71,2
-11671902.01,5340146.48,1326.05,2
-11672244.48,5339690.51,1344.32,2
-11671709.14,5340293.91,1313.68,1
-11672283.43,5339612.17,1343.44,1
-11672322.6,5339499.7,1340.17,2
-11671826.08,5340222.57,1323.45,2
-11672321.19,5339537.94,1341.26,1
-11672134.13,5339914.72,1340.08,1
-11672244.61,5339727.98,1345.62,1
-11672282.98,5339652.17,1343.99,2
-11672319.29,5339577.34,1342.81,1
-11672357.91,5339454.48,1338.73,2
-11671787.47,5340260.71,1320.02,2
-11672357.94,5339462.33,1339.49,2
-11672282.64,5339690.74,1345.0,1
-11672358.79,5339500.21,1341.33,2
-11672319.89,5339615.85,1344.2,1
-11672283.71,5339728.26,1346.36,1
-11672398.17,5339422.01,1333.8,2
-11672244.51,5339804.12,1347.78,1
-11672357.77,5339576.41,1342.85,2
-11671977.8,5340146.17,1327.97,2
-11672207.23,5339879.88,1345.58,1
-11672163.08,5339960.0,1338.74,2
-11672397.53,5339500.6,1340.96,2
-11672169.0,5339953.27,1339.64,2
-11672320.03,5339728.59,1346.93,1
-11672282.45,5339804.08,1348.47,1
-11672208.78,5339919.0,1347.64,1
-11672394.87,5339575.04,1341.54,2
-11672434.7,5339461.25,1335.08,2
-11672056.0,5340110.15,1327.84,2
-11672129.96,5340033.9,1332.93,2
-11672358.01,5339690.6,1345.01,1
-11672420.18,5339538.12,1338.76,2
-11672283.43,5339841.43,1348.64,1
-11672357.94,5339728.49,1346.29,2
-11672394.37,5339653.91,1342.49,1
-11672473.35,5339423.0,1334.14,2
-11672092.31,5340108.2,1327.98,2
-11672472.72,5339460.49,1336.14,2
-11671938.43,5340228.25,1340.23,2
-11672395.89,5339690.37,1343.85,1
-11672469.81,5339498.67,1337.21,2
-11672209.4,5339992.73,1340.26,1
-11672467.83,5339535.81,1338.32,2
-11672321.21,5339841.68,1350.02,1
-11672481.81,5339510.71,1338.78,2
-11672474.18,5339538.63,1339.7,2
-11672398.8,5339728.88,1346.74,2
-11672435.62,5339651.56,1344.29,1
-11672471.95,5339577.77,1341.81,2
-11672091.94,5340146.54,1327.13,2
-11671596.8,5340412.17,1323.62,2
-11672319.59,5339879.06,1347.88,2
-11672054.04,5340183.68,1329.18,2
-11672216.94,5340028.25,1338.77,2
-11672508.26,5339511.48,1338.77,2
-11672472.46,5339614.41,1343.71,2
-11672433.46,5339729.39,1346.08,2
-11672396.41,5339804.86,1351.52,1
-11672509.53,5339575.86,1342.15,1
-11672547.94,5339461.28,1336.43,2
-11672472.64,5339690.59,1346.69,2
-11672434.43,5339766.87,1349.44,1
-11672573.68,5339425.9,1338.75,2
-11672323.74,5339956.1,1341.52,2
-11672549.44,5339536.71,1338.56,2
-11672252.96,5340046.04,1338.75,2
-11672510.05,5339652.18,1345.61,2
-11672359.29,5339918.19,1347.76,2
-11672587.93,5339423.63,1339.76,2
-11672434.44,5339804.13,1351.95,2
-11672548.39,5339576.61,1340.43,2
-11672587.06,5339461.28,1339.29,1
-11672510.63,5339690.62,1347.42,2
-11672585.33,5339500.07,1338.58,2
-11672588.07,5339498.73,1338.83,2
-11672549.19,5339614.71,1342.47,2
-11672434.83,5339842.47,1354.33,2
-11672587.53,5339537.66,1340.55,1
-11672511.13,5339728.4,1349.23,2
-11672626.23,5339424.66,1341.5,1
-11672586.63,5339576.27,1340.86,1
-11672359.92,5339993.6,1342.75,2
-11672511.34,5339766.34,1352.06,1
-11672624.98,5339499.11,1341.75,2
-11672587.26,5339615.17,1342.87,1
-11672472.27,5339842.84,1351.71,2
-11672130.35,5340221.83,1330.36,2
-11672625.88,5339536.79,1341.64,2
-11672548.13,5339728.52,1350.2,1
-11672346.3,5340034.68,1338.73,2
-11672510.94,5339803.64,1353.68,2
-11672435.06,5339918.25,1356.5,1
-11672624.96,5339576.83,1343.32,2
-11672360.23,5340031.03,1340.88,2
-11672587.23,5339690.37,1348.2,2
-11672396.39,5339994.39,1345.22,1
-11672549.15,5339766.48,1353.15,1
-11672662.41,5339499.28,1343.45,1
-11672510.77,5339842.54,1353.95,2
-11672435.54,5339954.51,1352.28,2
-11672586.55,5339728.1,1350.77,2
-11672699.16,5339424.88,1339.23,2
-11672472.94,5339918.33,1359.79,2
-11672663.18,5339575.92,1344.6,2
-11672625.37,5339690.95,1348.67,2
-11672435.21,5339994.78,1347.28,1
-11672701.26,5339501.66,1342.06,1
-11672663.49,5339613.89,1345.79,2
-11672472.29,5339955.88,1355.43,2
-11672701.0,5339538.4,1344.0,2
-11672739.82,5339421.46,1336.08,2
-11672510.68,5339918.09,1359.62,1
-11672360.5,5340103.94,1338.78,2
-11672701.23,5339575.67,1345.72,2
-11672739.48,5339461.24,1337.34,2
-11672737.04,5339487.81,1338.75,2
-11672435.16,5340032.79,1343.99,2
-11672739.26,5339501.1,1340.36,1
-11672700.79,5339614.52,1346.99,1
-11672511.0,5339956.01,1359.37,2
-11672776.63,5339422.29,1333.8,2
-11672701.08,5339651.76,1348.35,2
-11671978.09,5340374.67,1321.3,2
-11672776.92,5339460.32,1337.03,2
-11671673.56,5340451.29,1324.78,2
-11672739.5,5339576.81,1345.34,2
-11672397.5,5340107.96,1340.03,2
-11672435.5,5340070.61,1343.15,2
-11672473.13,5340031.64,1346.49,1
-11671712.07,5340451.84,1315.35,1
-11672701.64,5339690.52,1349.82,1
-11672511.94,5339993.98,1352.35,1
-11672777.25,5339538.39,1342.29,2
-11672548.91,5339956.25,1359.58,2
-11672663.09,5339804.08,1358.42,2
-11672815.46,5339460.39,1336.3,2
-11672396.79,5340146.3,1338.95,2
-11672739.54,5339690.42,1350.62,2
-11672700.73,5339766.03,1354.84,1
-11672773.97,5339615.04,1347.76,2
-11672817.89,5339496.19,1338.74,2
-11671748.99,5340451.31,1318.15,1
-11672662.56,5339841.79,1358.08,1
-11672852.65,5339422.84,1334.22,2
-11672739.04,5339727.59,1352.55,1
-11672776.93,5339651.92,1349.25,2
-11672624.71,5339918.05,1358.21,1
-11672852.19,5339461.35,1335.89,2
-11672282.95,5340258.8,1329.69,2
-11672512.75,5340069.72,1346.3,1
-11672852.31,5339498.67,1337.81,2
-11672778.13,5339690.05,1352.11,1
-11672701.03,5339841.91,1357.41,1
-11672777.01,5339727.8,1353.1,2
-11672815.83,5339651.91,1350.99,2
-11672662.68,5339917.94,1357.22,1
-11672092.7,5340374.97,1321.39,2
-11672739.15,5339803.97,1356.68,2
-11672320.52,5340260.19,1329.63,2
-11672510.92,5340107.65,1343.67,2
-11672549.56,5340068.81,1349.71,2
-11672776.96,5339766.24,1355.68,2
-11672897.0,5339501.65,1334.35,2
-11672624.8,5339994.33,1358.58,1
-11672738.74,5339842.2,1356.38,1
-11672892.01,5339538.23,1340.78,1
-11672205.55,5340337.56,1326.15,2
-11671864.92,5340451.72,1308.75,2
-11672932.63,5339428.25,1331.45,2
-11672815.63,5339727.75,1355.67,1
-11671521.68,5340449.7,1331.63,2
-11672776.81,5339804.11,1356.06,1
-11672912.17,5339518.9,1338.72,2
-11672931.81,5339462.14,1330.53,2
-11672926.29,5339494.4,1335.43,2
-11672624.44,5340032.54,1358.59,2
-11672776.71,5339841.92,1356.05,1
-11672929.21,5339538.64,1340.88,1
-11672700.94,5339955.82,1356.28,1
-11672433.81,5340222.61,1336.28,2
-11672168.05,5340374.6,1319.15,2
-11672054.46,5340413.15,1320.99,2
-11672891.17,5339653.6,1352.78,2
-11672587.15,5340108.69,1355.29,2
-11672891.36,5339690.15,1357.57,2
-11672960.84,5339538.66,1338.77,2
-11672815.48,5339841.87,1355.77,1
-11672969.35,5339537.57,1337.88,2
-11673006.17,5339422.38,1324.82,2
-11672891.01,5339727.39,1356.96,2
-11672930.18,5339652.71,1347.85,2
-11672776.75,5339918.17,1355.61,2
-11673006.07,5339461.1,1331.07,2
-11672206.49,5340375.24,1324.39,2
-11672976.55,5339571.03,1338.75,2
-11672815.27,5339880.45,1355.59,2
-11672965.53,5339617.38,1343.41,2
-11672891.3,5339766.08,1356.52,2
-11672930.21,5339691.44,1353.44,1
-11672624.82,5340108.41,1358.39,2
-11672739.04,5339994.12,1355.74,1
-11672928.89,5339727.4,1355.57,2
-11672815.18,5339918.01,1355.59,2
-11673004.8,5339616.25,1339.81,2
-11672929.05,5339766.13,1354.84,2
-11672663.03,5340108.97,1357.99,2
-11672776.88,5339994.71,1355.67,1
-11672588.2,5340183.97,1346.77,2
-11673038.89,5339573.32,1332.4,2
-11673081.37,5339423.12,1330.67,2
-11673079.89,5339459.42,1325.02,2
-11672549.66,5340222.06,1342.91,2
-11672511.83,5340259.56,1338.76,1
-11672967.98,5339766.77,1350.76,2
-11673081.09,5339537.21,1324.2,2
-11672929.39,5339842.01,1355.59,2
-11672662.84,5340146.64,1358.01,1
-11672624.68,5340185.19,1350.53,1
-11673118.1,5339423.24,1333.63,2
-11673081.78,5339574.82,1325.38,2
-11673032.17,5339685.43,1338.78,2
-11672472.21,5340298.95,1331.85,2
-11673046.88,5339692.52,1334.62,2
-11672777.69,5340070.17,1355.99,2
-11673037.01,5339723.96,1337.57,2
-11672550.21,5340260.77,1340.85,2
-11672853.63,5339994.43,1355.81,1
-11672967.02,5339841.6,1354.8,2
-11673047.56,5339728.76,1340.96,1
-11673156.3,5339423.6,1336.66,2
-11673117.84,5339576.25,1331.04,2
-11672929.08,5339918.14,1355.48,1
-11672434.6,5340335.46,1335.89,2
-11673080.82,5339685.9,1336.18,2
-11672243.47,5340413.24,1325.22,2
-11673119.99,5339613.61,1326.29,2
-11672967.18,5339879.78,1354.62,2
-11672358.51,5340375.34,1330.25,2
-11673083.43,5339702.57,1338.79,2
-11672815.07,5340070.94,1356.14,1
-11673154.4,5339537.44,1335.95,2
-11673184.66,5339420.59,1338.72,2
-11672738.7,5340146.53,1355.67,2
-11673173.76,5339472.9,1338.83,1
-11673183.29,5339456.03,1338.73,2
-11673043.26,5339806.46,1346.33,2
-11672701.06,5340184.65,1357.15,2
-11673156.01,5339577.6,1337.46,2
-11672281.09,5340414.02,1326.74,2
-11673155.19,5339615.38,1335.96,2
-11673170.84,5339579.0,1338.79,1
-11672852.97,5340070.67,1355.33,1
-11672891.38,5340032.23,1355.41,2
-11673188.24,5339542.53,1338.72,2
-11673154.12,5339653.06,1334.64,2
-11673120.63,5339727.59,1336.23,2
-11673196.4,5339535.66,1339.85,1
-11672737.86,5340183.43,1354.97,2
-11673152.08,5339691.54,1329.09,2
-11673196.04,5339576.65,1340.3,1
-11673150.16,5339710.69,1340.73,1
-11673122.36,5339770.02,1341.16,1
-11672929.02,5340032.31,1354.82,2
-11673087.59,5339844.02,1345.01,1
-11673120.49,5339805.3,1342.48,1
-11673268.01,5339423.29,1343.27,2
-11673200.11,5339651.45,1343.99,2
-11672737.65,5340222.77,1350.6,2
-11673080.71,5339880.42,1347.95,2
-11673196.93,5339688.43,1339.61,2
-11673118.21,5339842.11,1344.5,2
-11673290.73,5339426.76,1338.73,2
-11672967.44,5340032.54,1354.63,1
-11671825.78,5340452.69,1311.95,1
-11673004.86,5339994.55,1355.16,2
-11672853.21,5340146.32,1353.94,1
-11673195.33,5339727.63,1337.74,2
-11672815.54,5340183.57,1351.05,2
-11673310.16,5339421.99,1336.16,2
-11672594.14,5340328.72,1338.82,1
-11673234.71,5339649.81,1347.28,1
-11672583.64,5340335.88,1335.94,2
-11672777.81,5340220.68,1347.58,1
-11673271.1,5339575.69,1347.23,2
-11673310.78,5339466.85,1335.94,2
-11672663.29,5340298.17,1343.27,2
-11673197.3,5339766.49,1338.97,1
-11673234.25,5339688.25,1344.41,2
-11673311.17,5339492.53,1337.35,2
-11673271.93,5339613.83,1349.16,2
-11673081.31,5339955.98,1350.6,2
-11672853.48,5340184.04,1350.9,2
-11673271.44,5339650.67,1347.8,2
-11673348.8,5339423.04,1335.8,2
-11672625.41,5340335.95,1339.69,2
-11671521.64,5340336.6,1320.63,2
-11671711.68,5340413.12,1314.19,1
-11673176.65,5339860.74,1338.7,2
-11672551.45,5340370.51,1335.47,2
-11673234.96,5339765.22,1341.31,1
-11672702.06,5340298.82,1344.8,2
-11673005.92,5340069.91,1354.77,2
-11673348.45,5339499.55,1338.72,2
-11673081.39,5339994.68,1351.45,2
-11673309.08,5339615.5,1347.63,2
-11673221.88,5339810.06,1338.6,2
-11672776.31,5340261.19,1346.7,1
-11673119.06,5339956.03,1348.73,2
-11673156.11,5339913.67,1344.35,2
-11673347.06,5339539.0,1341.05,2
-11673386.16,5339423.23,1329.16,2
-11673309.44,5339651.54,1346.88,2
-11671749.73,5340414.21,1314.32,2
-11672738.69,5340295.61,1344.55,2
-11673391.88,5339465.33,1333.24,2
-11673386.21,5339498.46,1336.86,2
-11672815.58,5340259.34,1342.52,1
-11673240.44,5339837.27,1340.37,1
-11672545.76,5340390.84,1338.76,2
-11673421.12,5339423.96,1328.36,2
-11673387.04,5339538.43,1338.51,2
-11673272.36,5339804.17,1344.25,2
-11673348.16,5339652.5,1345.61,2
-11673383.15,5339575.04,1340.54,2
-11673422.3,5339462.01,1329.26,2
-11671520.65,5340299.02,1316.44,2
-11673236.25,5339882.27,1342.72,1
-11673261.57,5339851.03,1338.75,2
-11673397.38,5339574.89,1338.75,2
-11673155.38,5339994.3,1347.63,2
-11673081.55,5340070.4,1354.84,2
-11673428.12,5339499.54,1332.17,2
-11673043.77,5340108.18,1354.38,2
-11673005.92,5340146.5,1353.44,2
-11672704.34,5340343.26,1338.7,2
-11673425.51,5339538.05,1335.8,2
-11672967.64,5340184.3,1350.6,2
-11673348.14,5339727.01,1349.35,1
-11673465.95,5339423.23,1326.19,2
-11673385.77,5339652.56,1345.01,2
-11673419.15,5339577.11,1338.77,1
-11673424.56,5339575.0,1338.11,2
-11671711.07,5340375.03,1312.37,2
-11673462.65,5339461.06,1333.74,2
-11671558.56,5340299.21,1314.48,2
-11672737.93,5340336.35,1342.92,1
-11672691.12,5340358.85,1339.43,1
-11673349.33,5339764.12,1348.98,1
-11673462.49,5339498.56,1336.01,2
-11673195.94,5339995.09,1348.39,2
-11673043.5,5340146.85,1353.14,2
-11672662.41,5340377.66,1335.16,2
-11673462.56,5339536.21,1337.88,2
-11673498.2,5339425.27,1330.15,2
-11673006.05,5340183.9,1351.92,1
-11671520.53,5340261.44,1313.35,2
-11672016.09,5340450.28,1314.54,2
-11673460.69,5339574.54,1338.03,2
-11673498.93,5339462.32,1327.77,2
-11672967.94,5340222.0,1348.65,2
-11673473.48,5339555.42,1338.77,1
-11672852.57,5340298.29,1343.11,1
-11671750.34,5340374.21,1311.62,1
-11673475.73,5339572.36,1338.76,2
-11673461.08,5339613.94,1340.61,2
-11673119.61,5340108.39,1355.57,2
-11673234.19,5339994.71,1348.48,1
-11673470.3,5339599.55,1338.75,2
-11673081.88,5340146.74,1353.21,2
-11673503.32,5339536.53,1331.33,2
-11673481.38,5339597.73,1338.75,2
-11672054.34,5340450.57,1316.98,2
-11673536.24,5339422.67,1334.9,2
-11673312.59,5339915.06,1346.87,2
-11673461.46,5339653.49,1343.05,2
-11673385.04,5339803.82,1348.77,1
-11673497.2,5339579.0,1339.65,2
-11673501.22,5339573.2,1338.22,2
-11672889.64,5340298.13,1342.44,1
-11673005.39,5340222.44,1350.58,2
-11673534.36,5339500.53,1332.77,2
-11672433.43,5340451.93,1329.76,2
-11673422.77,5339766.69,1347.06,1
-11673271.38,5339994.49,1348.84,1
-11672966.63,5340259.69,1347.21,1
-11673385.46,5339842.59,1349.19,2
-11673537.93,5339538.54,1329.92,2
-11671901.31,5340411.44,1309.81,1
-11673555.91,5339467.63,1338.8,1
-11673081.45,5340184.89,1352.63,1
-11673575.37,5339421.65,1336.39,2
-11673540.81,5339574.85,1332.04,2
-11673558.95,5339510.7,1338.59,2
-11673575.43,5339446.72,1338.74,2
-11672095.85,5340450.91,1315.14,1
-11673591.01,5339442.39,1338.81,1
-11672777.43,5340376.03,1336.66,2
-11673424.05,5339842.62,1349.19,2
-11673005.0,5340260.23,1348.33,1
-11671829.0,5340372.82,1308.44,1
-11673572.79,5339539.04,1338.57,2
-11673119.68,5340184.21,1353.28,2
-11672129.82,5340450.97,1317.56,2
-11673572.34,5339576.0,1331.89,2
-11673614.0,5339420.53,1336.63,2
