x,y,z,type
330.79,160.75,743.46,4
378.84,102.7,550.78,2
399.24,232.8,468.97,2
170.05,310.18,564.05,2
420.79,231.73,490.54,2
296.45,110.37,606.66,2
304.0,40.86,500.04,2
304.8,64.3,501.32,2
85.71,281.98,500.61,2
137.55,170.3,413.48,1
146.43,314.37,613.99,2
309.86,335.92,494.72,2
136.33,298.86,623.75,2
78.98,57.44,577.68,2
439.26,263.51,422.21,1
441.99,366.28,588.64,2
371.39,344.99,673.4,4
233.97,63.55,641.42,2
334.78,228.12,524.73,3
128.26,347.4,611.22,4
293.78,293.83,518.81,2
426.83,17.05,433.72,2
70.9,446.07,416.22,2
259.1,448.27,432.82,2
92.15,116.61,747.47,4
333.53,222.95,479.59,1
273.45,32.53,487.75,2
204.75,393.15,485.91,2
185.34,76.53,777.87,4
372.73,91.4,516.11,2
343.92,384.83,605.68,2
298.9,427.31,490.45,2
10.92,342.2,414.23,2
270.15,65.43,538.87,2
16.67,303.26,427.86,2
293.3,440.44,485.56,2
95.24,387.73,468.07,2
408.3,330.16,601.34,4
399.48,229.96,506.15,2
383.74,67.14,438.78,2
394.07,303.61,545.11,2
445.76,409.48,534.33,2
182.75,86.81,749.98,4
98.21,223.06,490.28,2
375.89,385.84,658.72,4
439.07,26.19,419.84,2
256.7,22.41,510.93,2
65.55,49.6,546.89,2
376.7,304.15,547.4,4
137.07,310.8,646.48,4
433.05,136.98,474.56,2
312.09,98.11,613.07,2
279.64,363.15,458.51,2
345.21,67.98,517.99,2
190.12,158.03,478.79,2
354.2,241.28,491.84,2
237.21,433.61,434.58,2
109.66,78.46,636.48,2
335.65,176.08,691.51,4
64.07,427.18,437.58,2
408.0,369.55,662.48,2
152.71,187.31,427.42,3
439.83,382.66,577.11,2
357.56,340.88,605.36,4
307.73,300.88,495.87,2
240.49,409.41,456.16,2
320.8,306.78,505.29,2
87.24,223.6,483.16,2
312.68,143.84,729.46,4
93.5,369.77,525.59,4
370.56,344.35,687.08,4
130.02,172.82,448.42,1
62.62,177.96,592.39,2
182.73,409.9,439.24,2
401.2,308.65,561.97,4
113.72,369.2,559.97,2
273.82,361.47,474.83,2
65.83,391.44,439.13,2
167.42,262.71,522.52,2
213.72,115.75,646.39,2
202.33,281.27,522.04,2
138.93,311.89,641.04,4
141.71,338.44,622.75,4
387.45,2.22,430.18,2
106.24,432.44,426.61,2
438.41,262.38,424.14,1
374.14,387.45,624.77,2
263.7,298.23,520.1,2
115.43,135.06,651.87,2
147.79,101.02,603.14,4
149.48,151.94,492.67,2
132.42,94.05,617.73,4
297.18,147.67,676.22,4
28.74,36.66,482.63,2
268.4,212.72,556.85,2
236.89,433.22,447.54,2
257.6,32.2,504.95,2
343.51,234.35,532.8,2
300.12,424.25,465.15,2
64.74,201.53,505.63,2
286.84,193.56,579.11,2
439.76,443.66,537.11,2
215.97,196.71,498.43,2
394.93,311.36,556.84,2
163.43,150.14,494.33,2
441.45,445.77,542.48,2
59.27,366.88,460.19,2
314.79,99.05,590.04,4
201.48,374.12,470.29,2
109.79,122.26,691.3,4
341.43,73.63,530.74,2
52.61,57.37,539.81,2
244.2,414.67,446.04,2
426.28,418.37,555.92,2
272.83,344.04,474.59,2
174.18,387.02,467.77,2
27.59,49.98,515.64,2
259.96,430.41,429.43,2
289.62,393.46,452.98,2
90.63,419.97,422.72,2
363.5,316.62,592.67,4
268.64,79.87,550.41,2
73.7,47.58,551.31,2
80.97,212.22,507.34,2
391.23,363.4,701.31,4
405.16,312.39,556.69,2
80.73,152.26,671.88,2
437.02,136.98,464.49,2
94.33,335.86,612.63,4
130.21,369.47,557.67,4
445.44,15.27,426.53,2
169.2,384.09,482.99,2
409.26,364.18,661.35,2
238.75,164.39,504.32,2
360.92,19.47,447.36,2
257.77,209.0,549.07,2
100.85,119.85,755.7,4
401.7,194.32,537.36,2
196.15,168.48,494.07,2
127.66,58.37,586.52,2
302.26,178.91,671.94,4
435.6,306.0,536.29,2
291.72,143.41,665.39,4
122.16,352.14,621.94,4
32.72,10.16,490.37,2
113.32,275.78,550.92,4
192.93,162.92,467.16,2
141.4,305.39,622.91,2
270.61,101.76,545.6,2
199.47,166.4,479.71,2
381.69,240.65,472.91,1
36.54,121.03,642.68,2
149.29,164.72,464.84,2
151.23,140.35,503.59,2
354.89,428.66,521.74,2
190.8,286.06,521.32,2
96.15,304.63,603.8,2
5.09,242.49,454.9,2
303.25,200.43,572.52,1
328.84,386.57,515.23,2
339.58,24.88,464.72,2
385.98,220.23,517.43,2
97.42,171.09,581.01,2
418.86,10.74,404.33,2
373.67,324.47,604.04,4
172.22,168.55,465.1,2
99.19,221.66,475.4,2
110.76,152.81,590.62,4
183.22,438.78,436.22,2
293.64,24.67,510.62,2
448.97,313.0,523.42,2
151.74,428.27,457.81,2
449.4,339.94,559.99,2
126.88,286.47,590.34,4
7.08,296.99,430.55,2
73.13,284.75,490.98,2
210.56,432.47,441.49,2
301.94,128.99,676.5,4
353.78,19.23,420.33,2
36.14,165.46,589.42,2
316.25,6.43,442.66,2
63.31,216.46,482.84,2
360.51,402.94,590.49,4
201.42,223.17,513.83,2
329.27,420.0,494.63,2
223.97,295.55,532.76,2
336.28,82.04,558.58,2
34.4,438.18,409.32,2
182.63,300.26,549.91,2
140.24,294.28,625.29,2
326.46,71.13,518.77,2
174.63,428.25,396.03,2
407.38,350.68,671.2,4
251.2,391.7,488.03,2
59.97,228.98,477.51,2
66.35,44.0,523.9,2
202.0,34.15,646.26,4
139.67,148.7,521.93,2
336.28,267.9,521.35,2
181.28,388.52,481.17,2
360.11,379.26,647.94,4
444.16,206.51,454.84,2
269.68,393.59,447.13,2
35.65,445.79,423.16,2
92.53,229.38,475.11,2
363.76,258.06,504.24,2
169.34,113.87,598.21,4
74.3,182.0,575.8,2
37.88,63.29,540.23,2
396.86,372.33,706.59,4
426.01,244.65,453.5,2
341.2,68.48,518.73,2
412.92,149.82,519.57,2
161.28,301.63,594.34,4
150.91,0.72,536.89,2
432.65,186.02,491.53,2
208.28,388.32,493.99,2
413.72,241.97,441.27,1
20.42,449.26,425.14,2
311.3,58.39,524.98,2
35.96,295.34,426.32,2
380.21,46.18,436.47,2
234.07,379.43,483.75,2
403.64,314.34,542.84,2
266.96,169.31,561.33,2
382.05,303.48,550.12,2
60.49,269.3,441.46,2
186.98,412.36,434.95,2
377.69,95.43,509.96,2
302.72,408.92,465.96,2
222.47,71.17,727.78,4
297.58,338.93,477.07,2
107.67,15.81,540.03,2
151.61,210.08,481.71,2
106.89,83.48,669.43,2
267.4,435.16,448.06,2
119.59,379.05,541.5,2
198.2,78.35,804.72,4
137.88,134.14,551.32,2
182.89,442.99,432.89,2
337.8,243.83,512.21,2
153.96,23.19,569.98,2
106.81,184.55,510.22,2
137.43,39.02,571.97,2
84.96,61.23,589.92,2
147.78,205.55,457.24,2
173.98,312.5,565.97,2
226.07,400.38,470.18,2
132.45,355.72,608.1,4
449.12,130.66,446.13,2
150.01,118.13,564.83,2
323.14,206.2,579.54,3
343.37,133.73,739.17,4
298.49,437.07,478.83,2
238.23,41.48,565.76,2
180.69,207.87,438.22,2
376.01,53.51,442.41,2
33.12,267.39,449.74,2
448.54,352.49,563.24,2
212.13,103.49,677.51,4
388.64,124.58,541.44,2
124.29,29.69,563.79,2
395.32,240.11,448.01,1
72.63,259.66,465.45,2
353.25,228.23,485.24,1
107.55,105.49,697.93,4
390.48,300.98,555.49,2
383.46,257.34,484.57,2
65.64,180.56,570.79,2
253.32,382.12,470.38,2
200.35,306.69,505.66,2
264.95,140.8,553.12,2
108.04,50.82,559.68,2
400.43,80.77,447.22,2
182.11,316.12,547.86,2
40.21,372.63,445.55,2
417.67,51.89,417.22,2
396.52,5.48,432.77,2
41.15,151.95,633.6,2
184.07,87.08,747.53,4
266.76,278.47,573.78,2
13.75,46.88,520.93,2
333.68,373.67,554.93,2
322.5,334.86,514.6,2
331.94,60.39,495.69,2
154.77,344.08,587.34,4
156.13,214.24,469.79,2
56.92,220.94,485.32,2
56.75,396.55,437.68,2
186.64,189.43,443.93,2
50.54,343.93,479.47,2
153.55,1.77,561.47,2
284.53,151.84,607.13,2
74.46,382.4,476.04,2
266.35,255.88,678.51,4
14.25,147.27,540.37,2
212.6,126.8,554.27,2
393.84,437.86,524.45,2
263.07,384.36,457.46,2
328.68,158.12,747.16,4
233.1,186.05,507.67,2
289.68,286.12,534.45,2
67.66,328.91,509.94,2
130.28,45.58,561.01,2
83.23,228.72,482.13,2
149.05,227.76,457.17,2
115.13,49.25,546.46,2
160.87,52.54,639.21,4
335.25,24.19,460.1,2
436.13,262.85,438.07,1
191.41,301.76,511.39,2
170.79,95.9,684.2,4
260.97,266.41,640.79,4
198.57,35.9,632.99,4
386.5,249.32,498.81,2
441.14,78.63,429.96,2
70.19,367.75,498.56,2
105.26,364.21,566.1,2
441.48,211.08,467.71,2
93.86,170.72,578.64,2
131.62,76.2,607.29,2
98.54,168.66,568.07,2
75.04,239.88,473.89,2
70.67,308.93,514.67,2
170.38,136.82,516.64,2
231.24,261.42,643.41,4
250.63,145.39,526.03,2
154.64,165.79,445.65,2
447.71,28.77,435.16,2
277.62,256.12,637.93,2
158.61,288.21,576.17,4
246.62,206.79,586.92,4
364.4,379.12,645.92,4
98.87,421.32,422.28,2
292.46,321.56,509.54,2
427.81,389.9,602.9,2
398.83,310.09,557.51,4
425.65,37.71,430.58,2
63.16,414.22,423.84,2
400.32,37.35,406.79,2
36.9,205.74,503.23,2
68.1,69.63,591.89,2
20.83,308.09,421.75,2
146.14,304.18,614.72,2
35.71,399.99,435.3,2
376.87,55.7,449.53,2
415.08,357.96,664.13,2
136.49,84.23,607.91,2
200.77,428.2,420.66,2
281.84,218.45,562.19,2
223.21,53.1,679.84,4
200.08,211.68,474.48,2
153.11,391.23,484.64,2
401.77,116.72,511.13,2
103.0,424.18,417.61,2
172.38,318.29,593.52,4
415.56,34.72,424.56,2
80.17,252.46,465.91,2
59.89,384.22,470.74,2
65.4,217.11,493.44,2
111.05,89.52,670.44,2
91.34,306.37,597.32,4
168.16,67.77,721.08,4
366.66,170.58,654.65,2
329.97,39.65,479.19,2
240.51,429.32,454.39,2
301.91,222.43,556.51,3
378.99,218.58,524.05,2
77.63,6.22,530.07,2
76.23,397.27,451.92,2
408.95,364.7,686.51,4
351.78,45.49,482.62,2
17.02,373.45,415.24,2
135.27,164.0,504.53,2
119.26,156.94,545.84,2
381.76,386.47,651.61,4
187.47,160.99,476.9,2
197.69,4.02,561.91,2
63.93,220.53,486.55,2
160.08,147.85,483.37,2
428.3,368.59,610.41,4
270.99,28.69,519.87,2
439.3,342.27,557.88,2
141.08,170.81,461.99,2
172.71,192.27,422.36,1
378.74,129.34,622.5,2
38.49,358.3,439.06,2
115.14,127.76,654.49,2
383.41,272.0,483.18,2
150.3,404.93,462.25,2
159.43,54.62,657.69,2
66.21,159.64,677.19,2
95.94,66.15,586.36,2
382.56,22.42,412.45,2
351.43,333.85,596.52,2
445.14,299.89,526.58,2
194.22,250.81,519.22,2
206.18,29.84,615.71,2
14.5,188.41,501.14,2
227.87,25.84,575.45,2
246.61,248.73,680.78,4
170.55,170.87,431.47,2
338.04,387.16,551.01,2
234.01,63.56,627.35,2
235.12,99.32,613.42,4
100.04,142.83,681.14,4
338.41,7.36,430.08,2
236.21,0.61,527.67,2
194.5,436.25,440.67,2
38.13,441.15,421.71,2
157.18,353.84,585.9,2
0.11,276.67,461.75,2
76.49,152.84,692.53,2
240.26,73.61,626.99,4
213.99,213.86,513.52,2
4.21,111.36,566.04,2
62.71,315.88,489.94,2
198.91,188.7,474.6,2
365.95,180.61,643.44,2
301.11,256.04,567.83,2
148.53,117.53,565.53,2
265.37,161.24,561.2,2
284.69,158.38,637.26,2
208.34,232.52,553.14,2
395.01,58.04,427.71,2
268.81,163.19,569.03,4
297.22,23.17,460.44,2
315.97,168.37,712.55,4
248.15,410.39,457.35,2
46.57,165.73,609.91,2
324.9,89.25,587.62,2
327.22,114.26,668.18,4
226.69,285.16,568.51,2
98.63,241.88,488.7,2
313.21,410.44,467.31,2
120.86,53.55,551.05,2
298.32,416.59,462.57,2
307.79,58.98,512.63,2
63.39,243.3,457.64,2
105.18,438.44,419.9,2
310.16,141.71,717.34,4
162.41,297.09,583.45,2
142.95,85.37,628.67,2
236.24,405.08,482.34,2
75.96,18.27,526.72,2
59.63,445.3,413.65,2
337.68,399.44,525.88,2
107.35,352.9,606.17,4
321.49,54.21,516.29,2
211.63,55.56,704.68,4
145.88,139.78,519.56,2
377.21,372.73,690.21,4
266.28,410.21,471.21,2
217.94,125.45,569.78,2
270.07,367.69,460.56,2
258.97,31.93,515.52,2
93.64,152.18,654.68,4
105.07,24.23,535.27,2
142.46,101.26,601.66,4
210.31,121.43,592.95,2
99.62,222.49,491.65,2
33.87,74.49,539.61,2
413.26,148.09,517.27,2
29.55,389.93,409.06,2
37.73,253.54,450.94,2
150.54,292.74,593.21,2
288.54,433.41,453.52,2
403.32,36.19,413.37,2
322.22,301.6,521.98,2
109.93,91.54,669.95,2
58.23,21.47,506.93,2
16.74,424.28,422.42,2
387.97,341.97,681.22,4
50.39,425.76,418.9,2
369.73,329.75,622.83,2
27.51,207.41,507.32,2
174.19,50.29,653.12,4
163.26,292.64,573.62,4
363.47,349.5,676.45,4
369.83,332.64,655.86,4
375.57,192.99,588.21,2
22.54,147.29,569.21,2
222.12,88.3,718.11,4
222.82,286.95,541.84,4
29.16,81.5,513.94,1
283.07,43.32,519.78,2
339.47,6.55,438.98,2
355.99,3.62,419.73,2
263.77,44.69,507.08,2
422.54,259.29,457.09,1
310.46,358.78,505.82,2
317.63,87.98,584.11,2
3.52,52.08,508.6,2
440.82,68.97,423.17,2
55.9,70.04,601.71,2
81.7,60.26,546.1,2
350.26,96.78,580.66,2
367.58,81.21,491.94,2
132.46,242.65,481.38,2
245.58,368.45,484.91,2
261.64,107.7,559.83,2
61.9,368.49,487.03,2
69.66,28.95,544.34,2
8.06,310.02,431.4,2
316.9,110.41,658.95,2
203.46,232.07,542.16,2
306.26,179.19,637.61,2
259.4,377.74,470.51,2
75.29,139.84,741.27,4
370.18,212.06,525.92,2
0.36,276.71,464.81,2
135.23,319.18,658.66,4
406.63,286.06,496.47,2
118.71,310.06,628.05,4
213.94,63.86,738.23,4
94.27,193.78,514.11,2
247.77,271.43,618.04,4
202.83,232.22,522.14,2
279.18,89.97,549.12,2
439.31,153.14,458.13,2
153.5,218.68,462.15,2
390.6,381.42,663.15,2
25.57,173.58,522.85,2
165.53,8.51,568.17,2
289.8,404.39,460.49,2
143.52,102.98,608.45,2
152.02,224.3,456.27,2
363.14,423.53,549.33,2
96.34,256.44,489.84,2
353.66,310.59,560.17,4
258.1,361.69,478.65,2
350.13,12.55,438.24,2
187.55,354.0,510.42,2
65.61,93.16,681.24,2
61.47,152.52,674.71,2
434.55,141.34,440.79,2
221.75,118.44,629.49,2
167.83,73.87,701.33,4
228.78,211.45,537.86,2
368.43,196.96,577.78,2
427.52,29.85,415.72,2
101.25,203.63,474.06,2
219.79,16.8,556.93,2
153.35,357.19,558.7,4
205.98,319.47,502.83,2
95.99,139.44,687.96,4
300.37,305.77,502.65,2
192.28,234.65,488.6,2
363.29,2.7,419.1,2
419.07,336.53,611.1,4
410.57,320.57,568.16,2
85.79,291.12,523.84,2
43.38,305.01,450.34,2
121.71,101.04,641.08,2
443.88,65.46,415.22,2
205.63,308.8,516.81,2
312.09,371.99,484.1,2
150.62,357.32,577.6,2
1.61,183.3,513.1,2
48.36,209.07,500.39,2
93.66,7.94,544.49,2
65.18,26.33,523.23,2
297.86,201.06,561.1,2
68.95,136.44,723.98,4
97.85,123.53,748.51,4
362.7,286.8,501.87,2
407.3,183.64,509.74,2
390.58,211.36,520.52,2
436.81,139.32,485.5,2
281.06,327.36,475.19,2
26.35,243.44,466.63,2
1.36,398.41,415.3,2
168.25,357.55,540.91,2
418.13,348.54,626.17,2
385.86,196.39,557.69,2
409.6,361.43,681.5,4
261.74,190.17,559.44,2
228.88,267.31,629.28,4
421.96,1.04,410.95,2
245.57,68.32,589.65,2
423.0,290.25,507.49,2
59.29,368.73,467.92,2
44.19,126.56,672.21,4
108.75,146.81,621.9,2
12.51,75.67,486.47,1
42.37,53.42,528.91,2
14.72,70.19,493.95,1
317.78,84.3,574.21,2
340.47,51.87,493.86,2
324.6,300.83,489.03,2
377.95,160.09,626.53,4
36.49,419.94,412.53,2
272.02,191.99,571.2,4
292.23,81.78,541.76,2
224.89,328.91,493.0,2
411.08,439.45,508.42,2
131.77,290.96,616.7,2
442.76,265.83,457.27,1
39.45,279.54,435.59,2
12.28,343.58,411.25,2
2.19,47.38,509.23,2
78.7,40.05,539.59,2
348.61,38.54,451.04,2
412.96,176.81,541.79,2
415.07,98.0,430.54,2
419.04,77.9,439.69,2
108.37,410.84,448.72,2
206.91,68.52,759.19,4
435.8,429.45,530.37,2
371.56,254.68,489.82,2
259.05,83.2,551.99,2
11.58,291.72,439.83,2
28.49,76.55,545.31,2
257.13,135.89,534.58,2
35.29,394.96,424.86,2
276.29,52.5,500.54,2
380.13,337.99,671.61,4
375.28,303.11,530.58,2
331.05,123.48,733.19,4
59.63,225.64,489.58,2
378.31,274.77,495.04,2
423.51,338.34,605.62,2
4.79,163.54,515.7,2
86.09,27.66,540.29,2
237.76,103.25,589.22,4
186.55,234.15,471.73,2
436.58,302.29,521.63,2
423.92,371.54,649.67,4
50.64,349.52,479.09,2
361.56,379.89,643.25,4
100.11,190.63,521.56,2
181.85,139.94,498.16,2
53.51,349.6,464.34,2
148.73,286.95,595.63,4
131.26,286.34,618.0,4
80.27,377.09,499.47,2
132.91,419.15,439.7,2
164.59,433.8,418.98,2
287.87,401.2,456.92,2
34.04,81.82,575.02,2
102.32,378.49,509.09,2
267.55,449.8,435.11,2
105.26,226.43,504.19,2
342.71,62.0,497.58,2
72.02,9.48,507.07,2
281.0,138.47,631.5,4
310.69,297.19,549.15,2
199.79,224.45,517.2,2
376.37,210.74,531.08,2
402.29,391.28,666.16,4
333.02,311.13,524.42,2
41.71,25.58,514.82,2
70.76,203.66,501.53,2
299.17,114.81,612.77,2
261.69,249.96,681.47,4
342.6,220.92,512.03,2
177.72,267.79,508.14,2
77.01,332.65,558.7,4
358.51,376.54,630.64,4
443.72,234.52,480.02,2
338.68,179.48,692.87,4
103.21,200.06,501.43,2
413.99,441.82,502.35,2
302.49,7.81,457.23,2
377.31,308.98,552.0,4
424.74,11.43,403.95,2
200.47,3.65,565.97,2
18.71,170.42,553.57,2
140.9,29.38,549.88,2
48.45,35.13,497.97,2
386.75,448.39,509.82,2
408.05,278.2,479.04,2
448.34,185.03,448.22,2
86.39,185.58,550.15,2
311.34,149.12,729.23,4
241.38,32.63,529.09,2
101.1,219.71,485.31,2
47.47,5.03,509.76,2
178.97,225.41,466.85,2
246.84,316.0,510.82,2
73.33,363.87,502.82,2
77.53,382.82,486.48,2
127.94,155.2,544.19,2
9.59,382.98,429.26,2
162.51,70.92,654.37,2
224.54,173.45,516.0,2
331.44,233.63,524.32,2
156.71,124.18,535.64,2
349.05,14.8,439.39,2
164.6,299.43,572.63,2
240.93,298.6,559.91,2
423.33,342.93,623.73,4
445.41,344.05,550.74,2
367.32,197.27,573.16,2
396.71,431.04,533.92,2
262.5,420.1,444.95,2
280.95,175.88,591.23,2
181.02,82.21,738.86,4
135.28,256.23,507.96,2
150.29,264.27,531.29,2
107.02,64.02,570.36,2
116.21,195.02,477.66,2
364.51,357.91,674.31,4
209.15,236.08,548.97,4
410.24,182.07,539.82,2
109.78,409.73,438.52,2
149.46,259.66,518.59,2
94.52,344.54,589.11,2
63.85,288.48,476.53,2
402.61,319.66,583.03,2
159.9,300.75,590.59,2
253.35,28.52,525.01,2
254.1,318.22,495.04,2
419.34,363.52,650.03,2
111.2,387.16,500.34,4
121.33,162.42,460.09,1
317.43,267.7,523.93,2
343.02,41.46,470.54,2
357.31,359.5,628.01,4
23.38,126.13,599.41,2
271.23,166.65,565.11,2
438.76,112.7,428.58,2
428.16,6.04,402.06,2
275.82,444.59,447.31,2
151.54,39.46,597.74,2
340.54,61.46,539.17,2
25.53,55.48,490.45,2
425.13,422.0,515.78,2
61.29,307.9,486.31,2
224.24,39.94,610.97,2
245.74,328.25,499.23,2
220.46,87.65,719.26,4
254.91,62.43,563.07,2
390.89,214.71,531.88,2
264.49,395.56,461.38,2
32.2,109.5,634.4,2
251.86,89.26,554.3,2
82.96,214.03,483.64,2
347.51,86.86,545.89,2
3.17,374.72,420.3,2
306.13,49.26,505.85,2
429.23,343.44,607.97,2
271.63,137.88,567.57,2
164.95,100.42,642.73,2
415.68,380.83,654.1,2
216.25,4.22,566.09,2
178.67,3.73,573.05,2
245.69,274.52,600.86,2
379.62,316.65,596.15,4
35.33,366.79,425.54,2
41.88,419.07,407.4,2
26.97,77.96,523.22,2
434.11,275.2,491.28,2
57.3,220.36,507.5,2
386.86,202.78,558.26,2
291.06,188.76,592.85,2
412.38,286.98,501.03,2
263.58,73.35,551.56,2
342.02,162.37,723.47,4
381.07,343.64,682.38,4
440.89,186.8,486.26,2
393.26,220.89,499.31,2
33.39,237.3,476.89,2
351.67,231.26,493.35,2
61.06,258.38,486.88,2
131.42,169.33,452.9,1
270.03,167.97,554.62,2
316.86,348.65,510.22,2
352.22,238.92,486.48,2
170.51,429.19,432.27,2
150.69,366.5,536.46,4
51.17,224.68,461.8,2
177.3,99.11,701.01,4
412.6,449.5,532.14,2
238.87,281.34,594.52,4
315.95,44.27,501.58,2
352.69,398.65,576.93,2
256.27,223.72,641.7,2
83.88,335.28,569.79,2
403.62,376.02,683.92,4
363.75,6.05,433.1,2
222.8,330.27,502.02,2
327.33,173.25,725.42,4
420.67,74.93,415.95,2
45.5,40.65,530.25,2
381.71,233.97,432.44,1
393.51,362.05,679.21,4
36.88,220.17,469.31,2
26.28,80.34,520.12,2
133.8,217.29,462.61,2
364.52,371.25,684.6,4
108.08,158.81,562.67,2
254.68,373.72,460.76,2
399.67,265.33,453.18,2
265.96,244.39,680.88,4
408.79,87.22,438.01,2
10.25,195.27,521.06,2
403.67,256.34,479.88,2
212.54,164.48,501.46,2
52.3,356.59,473.35,2
263.19,128.19,558.9,2
444.3,100.09,435.77,2
179.62,384.03,483.16,2
109.49,27.21,525.05,2
383.28,406.62,606.84,4
339.02,87.57,571.19,2
35.56,429.84,411.98,2
192.43,273.34,532.93,2
321.55,97.02,609.87,2
10.13,35.81,499.76,2
392.18,408.5,600.95,4
114.51,253.53,481.38,2
376.55,291.77,512.98,2
116.6,356.17,614.42,4
222.55,105.63,648.16,4
331.55,3.73,447.91,2
10.27,261.06,453.39,2
69.51,57.29,579.13,2
102.31,252.85,497.11,2
211.78,123.37,613.88,4
155.88,215.25,462.4,2
402.5,92.12,461.84,2
372.16,109.47,562.76,2
214.8,121.4,617.03,4
13.85,143.32,572.82,2
300.13,147.32,677.67,4
295.98,252.77,581.25,4
279.83,227.64,632.17,2
68.53,320.52,533.23,2
204.75,333.6,523.5,2
244.35,100.39,605.5,2
251.49,337.79,498.06,2
42.83,151.2,657.9,2
206.35,374.94,492.57,2
332.76,206.88,588.01,3
314.76,383.48,492.66,2
291.72,103.57,594.77,2
38.87,250.14,467.05,2
177.49,410.01,424.02,2
100.95,211.12,471.93,2
123.28,371.34,574.23,4
164.86,341.07,575.49,2
87.41,122.1,765.54,4
445.87,245.31,474.36,2
179.13,407.04,471.69,2
392.41,215.97,507.49,2
199.3,415.9,466.77,2
261.32,51.86,537.35,2
413.21,225.9,472.58,2
328.3,242.13,523.98,2
431.85,250.75,473.96,1
294.24,369.3,461.0,2
6.33,411.25,409.07,2
263.51,411.69,447.29,2
216.75,250.24,596.66,2
287.27,330.87,490.05,2
118.21,363.63,574.6,2
43.52,210.82,494.8,2
302.51,208.93,583.74,3
93.96,15.99,525.51,2
167.97,248.57,494.35,2
129.83,310.92,647.38,4
29.83,169.33,567.04,2
401.8,332.76,642.28,2
193.77,265.29,531.04,2
343.55,219.28,511.74,2
305.58,195.94,598.37,3
36.73,106.18,611.88,4
213.83,69.64,730.54,4
22.51,147.86,593.64,2
235.2,327.02,486.06,2
187.21,291.51,528.56,2
18.86,374.98,420.79,2
394.1,50.06,413.23,2
67.86,385.04,447.68,2
258.92,239.78,678.44,4
244.0,425.11,467.16,2
54.35,310.23,463.3,2
359.04,424.5,552.77,2
73.98,283.35,495.47,2
92.02,28.79,525.24,2
443.28,40.67,414.03,2
201.43,97.28,745.64,4
32.42,60.31,517.69,2
70.71,377.4,489.44,2
77.77,202.83,541.01,2
135.94,394.9,488.26,2
376.51,155.48,633.06,2
138.73,230.22,477.87,2
196.64,441.9,399.0,2
267.79,307.61,518.13,2
408.57,73.74,426.83,2
127.28,281.06,558.83,4
332.27,402.2,524.51,2
398.18,54.0,416.23,2
109.35,425.7,420.82,2
76.72,172.69,600.25,2
149.56,36.87,569.95,2
91.33,264.07,487.0,2
409.77,42.18,424.29,2
443.66,338.57,565.49,2
255.96,293.29,564.35,2
430.34,371.7,629.28,2
99.86,114.52,726.66,4
255.12,31.54,531.36,2
123.6,182.87,468.5,2
178.8,38.82,641.27,4
64.08,281.91,465.83,2
92.11,71.04,616.35,2
170.88,338.7,551.81,2
286.32,176.08,597.33,4
139.07,425.69,448.93,2
349.29,431.91,525.9,2
350.74,375.51,623.44,2
435.31,236.44,442.74,2
335.68,428.84,499.88,2
386.84,252.28,484.02,2
387.19,123.95,576.91,2
156.14,78.23,658.25,4
25.59,258.73,446.53,2
214.56,206.85,486.1,2
112.37,293.21,582.02,4
326.92,421.57,483.77,2
428.59,52.3,394.72,2
42.9,44.27,521.98,2
32.92,167.38,576.63,2
154.96,363.61,545.18,2
249.28,216.9,587.62,2
125.82,33.01,527.33,2
312.46,289.1,520.22,2
142.97,108.72,611.21,4
385.14,382.32,688.75,4
23.52,68.14,525.84,2
45.55,393.02,443.05,2
343.02,247.85,512.14,2
41.42,113.61,660.68,4
202.45,254.35,539.93,2
445.72,66.65,430.34,2
281.2,66.62,517.2,2
437.23,407.85,575.14,2
124.76,279.12,588.02,2
304.4,313.87,503.8,2
118.23,323.84,661.64,4
11.25,58.55,519.72,2
53.15,294.72,446.39,2
171.77,168.22,435.92,2
216.21,352.87,486.38,2
365.93,116.66,603.01,4
79.62,432.96,400.95,2
169.11,303.33,556.72,2
167.43,419.52,430.57,2
305.84,16.12,494.76,2
214.53,110.9,629.87,4
206.1,152.42,500.18,2
253.18,178.44,545.54,2
87.45,449.42,413.71,2
439.18,131.87,452.47,2
256.84,64.22,543.27,2
113.62,305.69,631.14,4
336.2,240.1,489.13,2
205.54,259.97,558.45,4
60.83,271.08,461.33,2
215.87,184.2,503.66,2
418.76,398.69,600.2,2
175.78,304.49,547.58,2
235.75,15.19,540.61,2
360.36,209.13,558.67,2
39.73,42.84,516.14,2
228.64,64.18,670.35,4
152.85,142.16,506.6,2
134.52,339.27,657.87,4
330.64,282.2,507.97,2
390.43,145.54,569.75,2
39.63,127.76,667.02,4
307.96,37.83,482.72,2
293.65,281.2,537.06,2
407.96,185.16,520.65,2
261.73,105.36,548.74,2
129.73,180.05,472.4,2
344.26,35.08,463.12,2
155.07,90.86,653.26,4
119.98,402.83,460.81,2
286.17,159.94,635.4,4
136.02,233.05,493.87,2
195.43,257.67,529.16,2
19.64,27.62,497.48,2
40.39,188.31,526.74,2
312.27,289.19,500.75,2
43.34,121.13,677.07,2
308.46,215.79,512.19,3
106.72,32.19,543.6,2
437.75,98.9,440.47,2
23.5,285.46,407.96,2
265.0,198.53,587.46,4
422.2,390.34,615.18,2
162.65,237.4,508.65,2
442.05,128.92,431.98,2
396.12,186.59,543.61,2
385.27,425.96,564.47,2
