x,y,z,type
69.15,70.37,384.24,1
95.93,52.98,384.62,1
90.2,9.05,397.28,1
93.5,49.92,394.39,1
62.78,96.74,380.95,3
35.3,35.26,470.87,2
30.83,20.93,415.01,1
43.71,72.87,407.99,1
41.29,52.45,496.99,1
44.73,89.1,393.67,1
75.75,81.93,386.91,1
2.17,69.25,400.79,1
72.08,68.54,394.13,1
22.23,82.25,403.34,1
97.52,25.34,400.72,1
32.6,45.9,554.92,4
0.12,45.51,427.41,1
62.54,59.08,382.77,3
55.99,60.08,402.92,1
88.21,2.21,394.06,1
65.29,15.34,388.6,1
25.41,90.25,396.59,1
3.83,3.76,416.89,1
18.41,85.77,407.63,1
63.79,1.33,381.82,3
17.65,68.84,447.85,2
32.22,58.07,523.78,1
37.05,86.3,392.85,1
59.8,90.58,400.52,1
70.35,20.27,400.46,1
50.93,79.88,392.85,1
22.63,91.16,405.32,1
1.4,58.27,424.46,1
91.48,30.76,385.54,1
25.8,93.56,386.7,1
80.84,29.73,363.62,1
83.28,71.2,368.76,1
87.98,73.57,378.1,1
0.91,55.57,435.62,2
31.49,2.52,385.48,1
34.54,78.48,413.63,1
91.3,16.75,382.61,1
56.89,73.55,400.49,1
90.44,95.25,404.35,1
61.33,3.78,387.63,3
25.88,40.81,547.09,1
42.36,12.07,406.31,1
45.36,35.84,418.75,1
14.52,80.7,391.69,1
75.89,19.23,380.29,1
59.48,35.99,398.04,1
50.67,69.3,388.13,1
8.43,44.32,473.57,2
6.57,13.96,393.61,1
27.71,92.33,389.11,1
19.55,61.77,510.94,4
40.34,42.02,467.22,2
57.79,13.72,398.44,1
94.95,60.61,395.68,1
1.73,78.08,394.57,1
79.61,24.89,373.0,1
20.68,99.95,387.13,1
32.59,58.2,518.57,4
77.57,95.74,376.4,1
77.08,59.38,378.91,1
68.34,4.3,362.92,1
43.6,92.51,408.01,1
15.33,12.5,404.99,1
64.2,79.92,406.01,3
35.31,18.12,406.2,1
32.34,70.69,453.9,2
51.94,9.06,395.71,1
98.78,8.09,386.02,1
78.68,21.46,377.81,1
66.57,9.09,379.07,1
86.06,40.4,395.54,1
7.46,32.95,411.26,1
43.79,45.96,468.12,2
91.2,29.35,381.18,1
61.22,59.42,380.08,3
31.39,66.05,474.04,2
47.06,0.56,405.76,1
36.68,84.37,395.41,1
9.61,29.89,411.43,1
37.16,93.17,401.59,1
11.39,89.38,399.2,1
67.68,22.77,391.32,1
48.31,23.88,379.68,1
11.25,70.01,414.86,1
58.01,90.0,385.76,1
2.38,56.17,444.93,2
41.43,2.39,398.38,1
51.92,48.79,433.02,2
82.4,37.46,387.99,1
48.59,36.45,409.14,1
13.92,67.71,438.05,2
20.18,88.49,394.28,1
40.56,57.38,483.13,4
10.42,41.52,479.24,2
39.41,9.17,403.97,1
51.81,8.52,402.77,1
98.65,1.62,379.05,1
49.46,31.97,402.26,1
93.83,6.1,405.09,1
60.64,9.56,396.94,3
0.77,74.16,409.51,1
92.14,9.38,394.69,1
18.71,13.33,402.41,1
45.24,93.12,410.1,1
34.15,54.98,534.36,1
19.47,68.43,463.33,2
44.22,20.68,392.73,1
3.68,29.06,406.14,1
22.41,52.4,581.23,4
78.38,7.89,389.69,1
90.62,0.11,396.29,1
74.09,13.07,386.39,1
14.78,19.66,390.1,1
26.98,83.67,406.68,1
13.58,45.78,536.41,1
0.73,42.57,422.03,1
13.83,77.33,398.89,1
33.2,46.49,545.69,4
84.14,61.24,390.64,1
41.37,19.18,399.34,1
89.06,45.77,399.6,1
52.33,13.86,403.19,1
49.13,62.01,420.0,1
92.15,40.96,389.4,1
4.96,83.45,403.7,1
63.74,14.95,386.53,3
5.29,44.19,454.47,2
96.96,81.12,411.25,1
57.06,84.67,391.74,1
63.12,5.83,379.24,3
57.77,79.57,393.11,1
71.4,95.27,382.04,1
70.66,52.14,378.29,1
86.71,97.57,398.65,1
24.87,93.2,401.13,1
95.57,34.13,403.68,1
85.24,54.0,410.31,1
19.97,20.31,405.61,1
30.42,9.34,403.77,1
93.32,79.09,386.21,1
74.83,34.46,386.41,1
52.49,96.9,407.61,1
2.49,30.21,404.42,1
29.89,13.25,404.43,1
3.19,4.41,412.52,1
79.25,64.34,378.0,1
94.95,85.22,387.92,1
18.79,45.13,563.08,4
63.58,75.84,407.85,3
10.08,28.25,402.84,1
56.14,17.7,396.64,1
86.74,97.11,412.9,1
71.8,16.83,384.14,1
3.81,79.61,404.29,1
37.88,33.23,453.75,2
24.51,72.38,457.8,2
70.47,23.75,402.14,1
83.92,88.93,389.44,1
60.46,15.04,404.68,3
21.55,22.83,426.16,1
4.12,81.62,395.84,1
9.45,1.25,420.41,1
78.67,8.89,391.89,1
76.96,69.83,383.87,1
46.74,28.1,387.93,1
17.19,91.2,397.0,1
31.19,16.66,406.35,1
41.08,68.42,425.9,1
64.91,76.59,399.67,3
90.8,45.62,391.51,1
54.11,5.65,404.25,1
67.61,0.66,360.59,1
97.5,81.8,397.87,1
29.12,69.78,461.85,2
47.74,54.78,442.48,2
90.0,54.44,410.56,1
70.3,35.16,384.44,1
33.63,64.86,477.39,2
28.39,44.72,562.79,1
34.56,12.35,402.47,1
20.7,27.95,445.39,2
31.69,54.38,549.48,1
26.48,4.46,382.21,1
18.01,80.27,402.98,1
2.76,44.69,449.15,2
45.82,18.56,383.58,1
74.73,83.33,375.04,1
84.58,12.37,380.95,1
95.53,19.0,400.74,1
93.89,83.92,389.76,1
76.11,71.04,380.57,1
4.01,89.1,409.76,1
13.15,6.32,414.24,1
3.93,28.1,397.97,1
71.82,4.86,366.34,1
79.2,44.48,393.2,1
87.77,8.5,405.16,1
22.97,31.24,459.11,2
86.06,86.13,377.73,1
3.31,26.54,389.49,1
11.65,99.03,411.42,1
29.03,48.2,572.93,1
74.56,50.21,376.16,1
69.98,78.77,398.7,1
57.88,39.93,403.6,1
45.65,97.83,404.1,1
15.52,7.96,408.65,1
25.06,35.06,502.05,4
67.73,6.23,366.11,1
77.35,51.57,389.41,1
47.7,17.96,386.51,1
40.65,46.8,485.63,4
73.85,82.94,384.04,1
73.05,92.4,384.12,1
93.48,7.4,393.55,1
68.49,17.09,389.16,1
67.56,70.53,400.57,1
17.25,8.54,406.31,1
22.37,56.47,562.91,4
88.24,99.53,412.93,1
66.39,27.46,400.35,1
73.22,83.81,385.48,1
13.31,93.27,408.72,1
9.26,61.66,457.96,2
76.12,62.36,390.0,1
87.7,73.26,384.86,1
69.37,12.38,377.88,1
57.81,83.86,405.34,1
32.01,9.8,403.97,1
52.0,52.56,422.66,1
7.32,98.73,420.17,1
2.33,43.28,437.55,2
95.64,26.7,410.31,1
41.41,70.74,418.37,1
17.35,76.83,416.28,1
31.68,62.67,507.82,4
44.74,76.23,391.03,1
39.78,5.75,395.46,1
87.18,58.03,399.9,1
21.73,65.6,480.1,2
21.02,6.23,389.98,1
59.39,13.56,404.9,1
60.54,99.35,385.53,3
98.54,78.5,401.91,1
55.45,35.24,403.57,1
42.97,27.83,393.77,1
28.15,21.54,422.1,1
26.21,15.59,417.45,1
77.73,91.61,380.47,1
79.52,55.83,390.01,1
86.54,28.59,382.42,1
22.06,19.33,409.58,1
33.13,4.54,385.65,1
71.85,90.69,369.52,1
18.89,71.05,431.28,2
0.28,88.07,398.11,1
38.82,39.61,479.45,2
68.07,15.46,391.19,1
12.63,7.99,410.59,1
90.42,4.52,399.21,1
98.73,90.72,399.19,1
88.34,3.54,397.26,1
43.44,60.97,437.23,2
25.03,68.37,481.01,2
34.6,54.85,535.86,4
6.8,96.77,414.33,1
41.81,29.11,405.86,1
53.92,92.19,394.32,1
57.78,3.23,396.37,1
84.44,4.19,396.45,1
65.27,55.09,381.14,1
84.52,18.36,373.36,1
11.73,33.99,445.87,2
17.43,90.14,409.02,1
92.53,56.2,394.44,1
13.73,1.3,409.46,1
12.78,26.92,417.31,1
49.69,33.26,393.17,1
21.93,2.8,398.89,1
98.77,47.43,397.1,1
21.07,52.75,572.39,4
79.27,65.27,388.96,1
0.13,33.85,414.17,1
40.32,92.51,399.07,1
41.95,43.3,466.77,2
21.21,32.37,463.29,2
59.95,73.47,393.49,1
9.38,35.72,449.61,2
31.52,92.96,387.48,1
62.36,58.92,390.89,3
45.11,98.35,422.52,1
59.08,81.08,394.0,1
64.92,1.37,368.75,3
6.65,8.54,410.09,1
11.45,90.54,400.81,1
87.3,31.28,387.52,1
36.57,65.26,464.99,2
94.38,44.64,392.92,1
82.82,35.75,372.04,1
93.41,35.63,392.78,1
19.73,64.0,489.08,4
72.63,15.46,378.93,1
15.58,75.93,408.6,1
64.15,13.24,391.35,3
15.55,94.8,400.1,1
5.98,97.44,405.52,1
46.39,3.7,404.83,1
94.55,55.18,392.94,1
33.35,59.53,506.84,4
85.72,94.63,395.85,1
77.1,15.87,369.69,1
95.25,57.93,389.57,1
97.01,71.97,399.09,1
8.08,47.97,485.85,1
20.54,50.36,586.23,4
98.11,1.59,389.47,1
31.36,23.12,424.08,1
69.57,61.43,390.15,1
20.83,24.35,417.18,1
0.62,69.47,400.33,1
72.81,53.78,377.53,1
45.51,77.64,395.85,1
2.3,1.76,402.77,1
89.56,73.25,374.67,1
56.04,40.59,408.64,1
44.16,95.95,417.85,1
94.05,28.76,398.15,1
25.22,72.23,452.11,2
38.11,43.27,498.79,1
69.94,28.84,383.17,1
54.89,80.82,387.17,1
70.52,62.12,385.46,1
80.83,95.54,392.81,1
2.01,92.66,409.47,1
94.3,33.13,399.16,1
98.36,32.77,401.01,1
80.82,27.7,364.82,1
95.05,35.2,390.63,1
96.71,94.36,389.97,1
40.39,32.37,421.78,1
87.78,24.86,374.91,1
55.45,41.98,409.55,1
1.5,75.81,395.79,1
2.3,22.21,391.01,1
20.23,97.35,394.71,1
10.7,15.61,406.32,1
63.79,11.32,380.27,3
2.43,50.58,434.72,2
71.55,14.48,380.01,1
29.44,13.27,395.95,1
80.43,34.58,369.4,1
24.06,44.63,574.28,4
24.29,73.43,436.79,2
91.67,40.85,391.74,1
53.71,74.03,390.43,1
0.82,56.98,416.17,1
31.04,38.28,502.5,1
13.4,53.42,543.29,4
21.43,57.96,541.63,4
48.72,48.54,449.03,2
90.78,90.12,405.22,1
63.45,93.13,377.4,3
81.44,42.83,391.82,1
31.35,76.85,421.23,1
14.44,45.66,543.54,4
85.41,59.28,384.87,1
5.72,76.73,389.69,1
31.8,8.17,397.82,1
46.57,16.11,396.19,1
34.37,12.34,409.54,1
5.22,14.71,398.02,1
67.16,89.02,391.59,1
47.75,30.64,394.94,1
73.45,66.99,373.87,1
98.85,67.65,400.6,1
51.56,65.94,407.09,1
97.97,94.47,389.85,1
3.67,69.18,398.5,1
69.0,65.3,387.9,1
51.11,5.61,404.7,1
46.06,82.46,396.14,1
67.17,33.71,401.95,1
95.09,68.04,404.18,1
16.28,94.78,412.37,1
82.77,15.67,381.78,1
21.13,52.12,585.01,1
76.43,41.41,381.22,1
78.13,90.35,375.23,1
75.08,43.72,389.11,1
78.19,27.01,373.54,1
24.85,47.05,588.06,1
11.22,71.47,407.56,1
95.08,40.22,392.59,1
87.01,79.77,382.79,1
69.62,73.29,396.39,1
53.86,54.25,417.57,1
98.29,65.42,402.65,1
18.75,5.14,390.63,1
17.8,30.22,447.77,2
88.34,99.36,397.91,1
15.85,20.78,398.65,1
98.41,92.82,403.17,1
62.89,50.36,385.28,3
53.31,50.79,426.03,1
11.47,49.69,517.35,4
26.03,54.76,570.48,4
23.24,61.01,534.43,1
87.2,8.03,388.99,1
45.57,0.18,410.33,1
50.29,62.46,410.01,1
62.14,88.43,384.42,3
71.18,6.78,376.76,1
0.36,30.65,401.01,1
32.1,25.41,434.92,2
66.29,76.05,406.13,1
62.34,24.06,397.52,3
78.84,64.23,370.41,1
46.37,80.2,398.68,1
67.03,44.84,366.24,1
33.17,46.0,535.72,4
50.03,52.92,439.19,2
42.63,78.45,394.87,1
24.55,44.98,573.42,4
47.5,4.39,402.77,1
11.83,24.47,390.04,1
56.09,97.93,401.62,1
69.73,1.29,370.67,1
47.94,98.97,415.75,1
62.96,73.89,410.84,3
72.29,18.64,391.41,1
53.62,32.22,403.07,1
74.86,78.55,383.45,1
63.78,0.05,368.13,3
77.58,64.42,381.71,1
13.15,61.43,481.34,1
79.85,66.97,375.42,1
56.19,33.58,408.72,1
22.67,26.28,443.36,2
76.94,81.07,376.75,1
96.49,32.76,396.01,1
87.73,56.34,395.75,1
15.81,58.59,514.93,4
35.32,43.82,513.57,4
63.26,72.49,394.86,3
50.39,18.29,387.93,1
63.15,23.15,401.2,3
55.1,43.27,397.94,1
18.07,13.6,407.9,1
99.36,78.42,399.74,1
26.52,43.17,568.64,4
97.62,18.1,402.35,1
96.33,81.17,402.62,1
61.13,3.21,383.63,3
40.64,63.01,448.04,2
32.66,61.18,515.07,1
80.12,83.01,367.09,1
81.28,28.26,380.1,1
25.14,97.57,394.59,1
45.03,7.16,410.55,1
96.7,35.48,390.88,1
56.83,43.91,393.15,1
96.02,3.4,388.85,1
73.79,4.31,380.09,1
6.05,92.75,414.0,1
42.88,91.79,409.8,1
96.09,7.88,397.21,1
48.41,46.84,435.82,2
10.93,83.57,392.55,1
58.12,75.81,399.16,1
81.34,41.99,390.97,1
55.05,46.25,415.06,1
13.68,18.99,396.97,1
25.3,98.46,396.81,1
54.7,92.1,392.46,1
20.61,34.11,474.31,2
77.96,52.68,392.62,1
6.45,60.34,447.29,2
92.78,77.29,397.4,1
13.77,32.41,437.09,2
96.61,40.32,396.91,1
6.72,75.34,403.6,1
73.88,28.46,377.87,1
16.38,14.56,393.49,1
47.0,84.82,398.68,1
93.95,74.81,387.24,1
91.41,20.27,388.9,1
94.56,49.63,400.85,1
48.06,80.45,385.69,1
79.34,40.33,383.88,1
64.55,61.94,377.81,3
65.68,51.18,379.3,1
86.01,80.09,367.74,1
79.56,78.07,375.24,1
82.7,8.78,389.27,1
51.93,38.32,412.81,1
6.2,92.34,408.61,1
36.17,38.38,474.4,2
81.43,13.32,376.17,1
58.53,78.91,403.04,1
59.46,36.09,389.44,1
4.82,8.59,401.44,1
28.62,80.34,431.02,2
42.83,93.52,412.6,1
90.13,9.58,387.42,1
86.96,19.44,371.69,1
84.09,94.77,397.26,1
89.94,17.71,387.33,1
28.7,82.98,409.35,1
28.96,75.25,445.19,2
44.62,57.46,453.75,2
89.65,79.88,378.63,1
85.36,22.27,367.11,1
23.7,42.38,557.33,1
1.86,89.45,393.15,1
10.95,91.75,415.17,1
18.64,59.01,542.03,4
9.92,98.24,413.4,1
34.39,4.88,397.81,1
23.31,27.98,438.9,2
71.75,4.59,370.74,1
54.97,10.61,405.4,1
21.59,49.74,584.39,1
14.91,90.14,409.62,1
14.89,78.28,397.38,1
72.45,78.91,377.16,1
23.72,0.99,392.08,1
88.35,81.92,388.1,1
11.81,3.35,407.72,1
55.41,5.83,402.93,1
57.88,41.36,405.81,1
97.73,69.93,402.23,1
38.04,18.88,408.59,1
56.37,53.56,404.13,1
20.38,18.74,417.5,1
30.79,60.27,529.87,4
93.02,9.03,392.18,1
77.47,43.1,392.65,1
99.55,35.78,396.66,1
49.18,40.32,433.9,2
70.19,33.63,386.93,1
21.98,25.15,427.62,1
99.43,68.87,404.72,1
77.22,98.48,393.24,1
27.03,56.46,555.06,1
56.61,95.16,398.31,1
25.83,82.54,414.12,1
63.86,51.64,382.96,3
25.17,41.84,550.37,4
98.23,21.61,404.22,1
24.01,78.41,418.82,1
89.37,73.8,390.5,1
69.68,48.26,370.37,1
81.87,36.51,390.73,1
58.9,11.87,398.11,1
78.47,84.84,373.72,1
81.31,57.22,397.58,1
3.1,19.88,405.0,1
73.59,25.69,384.6,1
70.45,94.04,378.04,1
13.99,66.09,450.57,2
55.32,47.38,399.57,1
6.17,39.21,445.63,2
30.5,92.75,388.96,1
37.05,90.73,405.8,1
22.52,65.44,484.89,2
11.28,53.1,507.42,4
10.27,23.47,389.19,1
52.01,37.65,417.59,1
20.68,96.0,404.91,1
72.28,75.75,392.71,1
89.43,94.93,392.52,1
75.94,25.85,383.64,1
62.22,32.61,391.28,3
40.07,71.08,420.61,1
86.47,53.68,394.39,1
16.56,74.96,422.78,1
98.14,70.79,400.9,1
21.53,49.02,582.46,4
43.75,11.54,400.12,1
62.04,36.25,385.34,3
24.83,88.07,398.22,1
60.74,30.01,401.96,3
58.56,98.54,380.66,1
91.36,52.18,409.28,1
23.89,46.61,576.07,1
38.4,89.53,399.72,1
12.2,11.05,402.55,1
72.81,21.16,394.15,1
72.04,92.74,370.59,1
77.78,35.83,374.69,1
0.8,50.53,438.98,2
6.02,3.97,408.16,1
82.05,48.14,392.86,1
18.12,9.7,396.64,1
77.37,55.31,375.78,1
81.32,56.63,392.49,1
69.7,46.2,368.81,1
81.25,61.6,392.2,1
81.84,24.41,365.36,1
11.37,16.08,403.63,1
54.74,99.12,395.53,1
39.7,22.62,395.33,1
78.7,78.69,366.01,1
0.01,32.37,412.94,1
18.38,2.79,404.1,1
74.86,94.31,372.65,1
44.43,32.36,407.81,1
77.7,43.3,387.91,1
56.37,32.11,392.84,1
58.89,36.06,407.21,1
71.28,91.9,371.06,1
94.61,69.11,398.51,1
17.63,97.93,396.75,1
31.09,82.36,409.4,1
71.09,0.33,369.36,1
52.6,78.2,385.39,1
72.65,78.76,389.74,1
12.62,95.53,415.38,1
70.88,11.58,380.75,1
50.7,36.74,415.47,1
80.59,14.19,383.62,1
52.28,57.13,410.4,1
67.82,26.41,405.33,1
43.16,2.88,412.12,1
30.98,16.16,410.81,1
91.21,17.71,386.83,1
23.09,45.93,588.33,4
9.24,19.74,390.57,1
33.17,22.79,426.75,1
72.59,23.31,381.48,1
77.61,46.12,380.61,1
15.81,47.86,554.32,1
32.95,61.58,505.42,4
25.83,27.2,441.68,2
62.41,41.48,378.75,3
10.67,81.9,393.04,1
27.88,87.72,407.8,1
93.92,89.67,398.6,1
17.82,65.26,471.28,2
91.42,30.77,398.82,1
37.95,38.87,474.06,2
14.29,4.11,403.92,1
54.77,32.59,406.77,1
7.65,52.68,495.15,4
46.83,29.21,405.61,1
46.34,39.12,439.37,2
80.24,6.76,388.58,1
49.55,13.41,394.46,1
90.62,65.15,401.19,1
20.05,69.92,454.79,2
54.48,43.68,406.41,1
74.9,57.43,388.22,1
87.97,67.23,382.09,1
61.13,94.9,392.98,3
1.63,43.55,438.79,2
90.39,28.77,393.95,1
84.09,19.07,376.51,1
55.07,85.71,390.99,1
15.89,68.91,436.05,2
93.67,30.57,399.71,1
95.11,13.86,394.14,1
34.84,7.62,395.51,1
73.58,36.99,387.95,1
82.46,6.05,401.83,1
25.64,70.9,461.92,2
28.79,70.38,455.02,2
47.36,73.83,384.35,1
91.18,56.99,395.67,1
50.65,99.97,418.47,1
76.7,83.2,377.92,1
73.45,66.13,373.68,1
96.26,20.84,394.23,1
23.33,46.76,587.21,1
6.37,94.4,400.03,1
22.0,79.18,414.86,1
13.01,25.93,398.87,1
48.59,7.8,404.9,1
96.5,50.19,397.67,1
40.69,46.06,482.88,4
71.18,14.61,379.75,1
93.97,45.97,404.88,1
33.71,69.38,456.2,2
88.24,95.34,392.24,1
97.19,24.89,399.38,1
85.8,24.54,373.4,1
15.56,84.85,397.31,1
76.9,69.17,387.62,1
71.6,46.62,366.2,1
62.98,74.51,404.18,3
79.73,69.3,365.87,1
11.36,55.38,500.39,4
72.62,60.45,374.95,1
20.33,10.63,400.88,1
13.15,85.42,402.67,1
12.52,55.06,527.79,4
85.43,13.35,394.23,1
72.52,90.7,386.44,1
77.09,84.04,386.89,1
24.69,5.47,391.16,1
88.11,64.91,384.42,1
75.03,79.68,385.1,1
2.7,50.84,445.87,2
78.1,54.28,378.23,1
20.53,14.44,410.93,1
85.72,14.58,379.79,1
45.2,44.55,466.7,2
91.14,47.29,404.51,1
61.19,61.96,383.87,3
74.06,65.48,389.07,1
62.66,14.49,386.45,3
68.23,51.45,371.42,1
48.8,25.38,397.94,1
0.91,57.02,424.23,1
33.85,62.32,488.99,4
96.07,68.97,391.63,1
54.37,58.75,402.45,1
53.36,20.95,389.81,1
16.74,53.51,551.52,4
13.3,39.24,498.35,1
17.25,25.4,408.89,1
79.14,47.66,394.33,1
31.76,85.59,405.01,1
3.38,87.21,408.66,1
28.91,83.85,412.44,1
38.48,77.82,414.08,1
11.03,12.43,400.02,1
28.74,0.17,387.55,1
45.72,12.44,407.15,1
18.21,71.18,435.82,2
44.48,27.7,395.15,1
33.85,46.47,544.33,1
54.75,25.9,397.37,1
14.09,78.94,394.26,1
46.91,96.35,402.65,1
54.01,10.32,398.52,1
24.03,35.87,512.9,4
96.2,86.69,398.41,1
40.13,49.36,491.52,1
26.93,55.18,573.67,4
79.02,69.06,380.82,1
40.79,68.89,425.11,1
38.56,37.74,465.81,2
41.67,62.93,440.02,2
21.68,60.8,536.53,4
92.89,33.79,388.6,1
68.98,96.95,366.87,1
50.69,97.46,413.51,1
15.76,58.89,516.07,1
68.36,1.72,374.44,1
59.77,38.59,402.4,1
6.0,11.87,411.3,1
97.29,13.4,402.68,1
25.29,59.31,546.43,1
16.66,11.51,406.05,1
21.13,71.3,439.55,2
94.92,98.95,404.94,1
90.86,57.68,400.36,1
70.1,63.12,392.24,1
58.37,24.35,409.95,1
13.04,21.2,389.7,1
92.75,2.19,397.73,1
1.43,77.48,401.02,1
57.18,11.61,391.6,1
40.11,55.11,500.21,4
29.7,45.73,564.17,4
98.04,6.45,391.89,1
46.83,82.33,394.75,1
11.11,71.7,400.81,1
13.91,6.03,413.92,1
21.84,77.6,418.09,1
9.96,61.65,463.86,2
21.26,73.5,427.97,1
44.15,43.02,465.26,2
64.14,68.67,389.65,3
76.29,34.12,373.23,1
44.03,41.77,455.67,2
84.8,60.21,390.24,1
99.98,67.71,410.16,1
87.17,9.55,396.88,1
91.98,71.13,388.26,1
88.81,98.4,405.56,1
88.69,25.23,378.01,1
12.54,89.21,393.16,1
85.31,4.0,411.3,1
55.61,52.24,407.84,1
16.32,84.13,404.66,1
10.74,27.92,398.25,1
73.16,76.82,390.2,1
13.68,9.14,403.9,1
7.7,48.77,485.4,1
65.41,19.43,397.41,1
35.56,41.88,505.78,4
0.23,74.5,403.07,1
33.79,61.13,508.13,1
44.4,59.34,443.19,2
11.74,78.04,389.51,1
44.59,2.44,406.77,1
10.55,55.2,496.65,4
36.64,63.55,466.22,2
52.56,80.66,386.2,1
24.47,71.92,447.47,2
55.91,41.6,413.73,1
0.23,59.65,417.65,1
25.17,19.45,411.14,1
32.58,53.06,552.2,4
98.99,6.93,392.04,1
59.15,35.97,405.71,1
36.22,35.86,460.39,2
14.66,32.45,446.69,2
27.07,29.28,460.34,2
4.86,27.37,405.56,1
86.02,1.24,405.46,1
36.54,77.26,416.61,1
48.59,11.37,394.01,1
42.35,34.17,437.12,2
6.31,14.14,394.14,1
42.91,96.37,405.53,1
53.91,71.23,390.76,1
30.14,85.01,405.5,1
45.82,37.91,435.59,2
15.55,46.32,540.63,4
55.88,33.76,391.3,1
78.62,53.17,381.22,1
0.93,42.07,421.08,1
71.09,71.68,392.26,1
73.37,48.29,375.22,1
0.39,30.56,398.41,1
60.23,34.39,388.8,3
66.75,99.32,376.32,1
20.58,82.52,398.98,1
84.01,9.15,390.63,1
15.83,65.8,463.04,2
4.86,4.05,402.59,1
75.24,26.65,373.94,1
84.98,75.05,377.0,1
66.29,60.23,373.32,1
9.33,51.42,497.51,4
27.3,62.31,522.94,1
91.2,20.75,385.35,1
72.51,91.73,376.07,1
72.87,15.68,388.67,1
21.17,96.63,385.72,1
91.94,9.84,396.84,1
29.2,45.37,563.51,4
6.09,19.24,398.67,1
39.81,8.11,403.31,1
48.86,62.83,426.44,1
96.36,30.29,396.45,1
25.19,13.48,407.04,1
8.8,26.21,403.8,1
31.68,54.46,541.34,4
38.9,50.21,499.37,4
66.21,11.06,375.77,1
26.1,19.89,420.46,1
33.14,60.09,515.56,4
31.65,32.86,481.23,2
25.79,20.24,414.26,1
33.28,8.41,396.64,1
34.94,17.29,406.95,1
42.03,28.71,413.0,1
75.06,71.18,390.63,1
65.5,93.7,380.79,1
44.43,62.56,431.21,2
43.06,5.77,411.13,1
54.73,77.67,398.04,1
44.7,59.79,451.91,2
40.16,25.55,415.4,1
86.22,58.21,399.77,1
27.14,95.6,390.57,1
62.93,15.24,396.77,3
35.56,25.94,433.72,2
99.94,3.59,391.21,1
32.94,87.52,396.06,1
76.76,10.14,390.61,1
9.53,55.41,500.51,1
94.46,69.23,391.59,1
95.13,25.23,390.57,1
33.46,26.83,431.2,2
65.05,67.64,390.9,1
93.31,9.36,400.38,1
7.9,17.88,386.51,1
1.28,94.77,412.3,1
70.87,82.59,391.04,1
82.65,81.77,371.56,1
90.66,29.41,396.36,1
54.35,85.4,392.53,1
35.47,49.53,534.15,4
53.84,72.85,392.67,1
12.27,27.59,417.43,1
54.27,31.0,402.42,1
9.81,24.12,389.84,1
18.15,87.89,410.47,1
83.97,79.13,365.1,1
58.17,25.41,402.84,1
63.22,31.33,399.82,3
36.34,63.07,470.15,2
7.64,23.15,396.51,1
16.34,27.37,421.43,1
17.1,58.31,523.46,1
26.69,92.14,387.82,1
37.37,22.61,407.1,1
82.02,12.01,394.29,1
80.47,20.25,381.17,1
93.61,71.54,399.29,1
56.68,53.15,405.04,1
50.33,11.64,393.22,1
3.65,45.14,447.09,2
20.23,92.36,408.33,1
28.17,80.8,414.5,1
70.81,90.03,385.51,1
58.27,45.71,387.86,1
79.25,40.2,377.42,1
74.57,76.06,377.8,1
64.19,26.7,404.16,3
83.15,75.86,367.09,1
85.94,62.37,390.33,1
63.34,31.05,404.77,3
42.01,44.97,487.48,1
84.87,18.65,367.89,1
69.67,1.12,375.79,1
99.65,87.76,397.17,1
93.0,91.03,387.73,1
42.51,37.17,449.3,2
67.45,62.43,392.76,1
70.78,20.26,400.25,1
35.46,23.15,408.25,1
38.54,33.57,452.88,2
94.71,69.21,391.95,1
20.74,41.23,550.96,4
79.04,47.25,385.11,1
90.51,67.3,389.04,1
27.24,28.86,450.1,2
53.79,84.88,389.59,1
21.84,8.16,397.24,1
89.45,83.37,381.3,1
10.91,59.53,472.35,2
34.61,23.78,415.84,1
17.6,66.94,469.13,2
98.83,69.53,401.29,1
24.1,42.64,552.47,4
39.97,79.8,401.4,1
26.83,78.79,431.23,2
94.64,75.84,398.22,1
92.08,85.68,385.15,1
0.52,18.84,406.85,1
4.0,66.19,422.56,1
96.72,8.3,393.7,1
76.65,86.29,375.45,1
45.91,99.24,416.13,1
64.38,60.34,388.4,3
63.45,41.51,390.01,3
56.91,96.91,390.42,1
39.01,69.9,419.12,1
84.62,29.9,375.18,1
35.67,31.42,445.35,2
46.19,42.94,454.61,2
30.95,42.34,538.27,1
35.03,31.82,444.81,2
48.5,91.07,412.62,1
90.25,16.4,389.02,1
99.79,28.59,411.08,1
35.11,71.36,441.03,2
81.52,88.31,387.98,1
7.53,83.95,402.31,1
39.54,64.56,447.73,2
48.69,71.36,383.79,1
71.01,66.38,377.83,1
25.54,43.56,567.77,1
30.45,37.66,513.51,4
66.66,10.41,391.17,1
37.05,35.87,471.84,2
52.89,15.68,394.1,1
13.73,19.63,401.71,1
73.16,24.98,383.84,1
45.36,56.22,461.15,2
72.24,8.47,376.25,1
69.63,13.0,387.88,1
85.52,7.42,403.82,1
88.29,39.78,392.85,1
49.26,2.03,404.14,1
54.49,13.37,403.61,1
78.68,98.22,388.3,1
84.37,55.05,400.15,1
14.23,44.59,541.15,4
72.74,6.17,373.75,1
20.03,10.26,403.25,1
10.05,96.84,406.3,1
81.78,92.07,394.48,1
33.9,49.69,548.78,1
14.32,81.72,404.48,1
59.6,41.52,388.19,1
68.57,10.49,382.09,1
24.32,26.92,448.69,2
25.65,92.18,384.05,1
