x,y,z,type
20.99,67.76,537.2,2
8.14,66.42,525.18,2
73.58,58.61,675.19,4
50.59,5.31,537.92,2
44.99,98.36,501.73,2
64.2,14.22,509.38,2
71.84,60.28,691.25,4
30.19,66.51,609.34,4
75.19,82.8,558.8,2
92.52,90.79,515.42,2
16.32,18.23,570.3,2
45.16,18.54,617.34,2
88.37,67.35,581.26,4
96.41,47.49,503.62,2
16.0,80.16,480.45,2
68.21,10.84,537.79,2
91.42,35.31,530.03,2
70.17,18.28,552.58,2
82.87,39.72,554.84,2
77.67,95.8,488.61,2
76.51,19.77,532.44,2
8.95,78.23,494.46,2
5.32,69.34,504.84,2
85.4,10.88,472.96,1
25.31,51.88,625.64,2
21.1,22.62,602.79,4
2.67,45.63,565.49,2
71.29,3.19,506.64,2
39.91,64.07,672.38,4
99.34,61.69,488.02,2
64.34,67.26,692.32,4
15.22,91.15,523.22,2
63.36,43.11,665.35,4
71.56,65.45,642.07,4
95.29,74.77,506.65,2
12.62,6.33,525.32,2
73.36,16.5,550.77,2
24.05,61.23,588.32,4
46.94,15.78,579.11,2
93.91,97.02,491.87,2
64.3,77.58,548.3,2
56.95,80.58,562.49,2
73.4,45.79,638.18,4
12.62,9.75,525.95,2
38.23,25.73,706.14,4
98.3,52.36,535.96,2
87.53,1.78,461.36,1
48.8,13.68,562.41,2
46.28,70.42,609.27,2
40.88,56.86,673.85,4
40.25,96.85,489.94,2
55.43,53.86,727.66,4
43.22,94.68,514.82,2
64.31,22.23,537.01,2
60.93,28.97,592.41,4
48.11,82.9,569.94,2
96.68,91.35,517.8,2
43.14,69.66,620.56,4
52.63,76.65,608.11,2
25.06,17.07,597.9,4
87.91,22.15,537.87,2
91.94,18.96,540.65,2
93.12,59.6,527.85,2
51.74,29.97,631.44,4
36.86,67.57,663.43,4
78.51,11.66,529.62,2
1.24,86.24,520.61,2
97.98,53.34,522.64,2
88.52,85.61,512.55,2
14.42,98.9,553.36,2
44.02,93.01,525.73,2
32.91,3.79,514.13,2
99.13,43.48,519.53,2
90.45,78.74,522.37,2
91.23,88.61,496.94,2
21.89,64.54,561.38,2
94.17,36.83,494.19,2
0.15,10.6,539.36,2
27.23,4.43,535.44,2
36.42,20.04,640.5,2
24.09,16.62,599.75,4
85.91,52.93,511.98,2
90.93,60.91,538.4,2
19.52,10.86,552.66,2
74.46,32.12,534.31,2
92.97,7.59,468.85,1
1.57,7.3,532.3,2
18.35,96.41,547.34,2
11.57,0.94,552.63,2
23.84,83.79,526.58,2
67.37,4.05,511.97,2
98.57,35.77,494.34,2
37.4,73.05,623.88,2
30.67,96.99,461.6,2
86.24,66.29,605.16,4
19.86,20.14,609.1,2
92.87,7.46,465.03,1
39.11,77.71,595.1,4
13.61,93.13,513.29,2
33.55,10.43,529.26,2
77.69,2.34,523.65,2
68.52,82.07,538.79,2
41.13,56.56,677.33,4
15.67,71.63,496.07,2
99.31,19.7,503.79,2
18.32,2.76,514.35,2
69.14,61.41,705.49,4
58.46,95.7,523.11,2
26.03,37.33,659.72,4
96.7,12.07,506.16,2
22.55,44.42,635.53,2
32.63,39.96,709.97,4
48.22,85.03,566.04,2
8.2,21.6,517.8,2
21.64,85.86,526.96,2
90.3,86.62,500.86,2
57.87,48.56,718.22,4
7.25,49.8,536.08,2
15.88,25.92,590.44,2
43.89,18.09,615.99,4
88.57,24.47,550.49,2
78.17,68.36,608.09,2
36.47,74.12,632.22,4
82.9,21.57,529.71,2
42.17,83.65,537.97,2
83.65,58.6,562.36,2
28.51,78.84,578.66,2
97.49,1.98,485.27,2
3.1,16.67,514.6,2
79.37,62.43,594.82,4
30.23,54.17,618.52,4
62.86,99.76,540.68,2
53.84,68.4,645.98,2
54.7,59.15,703.67,4
15.4,88.96,493.09,2
98.92,22.29,500.07,2
53.28,16.63,532.52,2
31.2,60.17,598.06,4
49.51,95.6,522.86,2
18.65,76.24,489.04,2
38.51,2.77,479.48,1
5.39,44.7,557.29,2
66.61,7.0,511.85,2
31.62,50.4,618.73,2
91.1,43.06,503.32,2
98.64,70.83,487.79,2
13.96,73.51,503.96,2
12.05,50.19,562.92,2
12.55,88.09,492.32,2
34.85,94.71,476.3,2
13.33,12.04,538.55,2
88.17,98.73,491.9,2
3.15,5.93,524.47,2
76.38,60.41,608.97,2
97.12,33.28,501.05,2
86.17,27.72,570.69,2
66.84,60.17,726.19,4
76.38,22.67,524.19,2
40.03,52.47,678.21,4
8.73,26.74,554.5,2
63.42,27.66,580.11,2
61.98,3.13,522.5,2
68.38,44.91,654.79,4
70.27,48.68,694.38,4
99.18,80.79,520.82,2
58.09,52.5,721.17,4
49.02,24.24,598.18,2
6.07,53.84,542.75,2
54.45,12.42,543.49,2
13.7,24.08,565.01,2
0.51,66.45,501.94,2
71.91,96.66,532.4,2
95.67,34.15,492.31,2
93.31,94.79,512.07,2
75.58,28.53,518.17,2
93.0,76.65,507.55,2
64.59,51.06,707.27,4
90.54,52.96,501.71,2
4.81,10.58,535.5,2
32.24,62.21,602.11,4
98.8,65.94,505.01,2
26.48,99.11,473.59,1
30.72,22.33,624.85,2
11.55,33.43,586.13,4
0.09,98.74,482.24,2
59.64,30.1,610.19,4
84.61,38.87,564.91,2
85.29,76.16,572.99,2
81.0,64.44,606.97,4
3.22,51.0,531.04,2
62.06,37.21,644.7,4
40.79,17.93,608.93,2
29.28,36.39,681.6,4
74.02,56.67,659.66,4
44.04,57.95,702.8,4
60.08,40.03,685.78,4
51.41,65.61,663.62,4
96.6,30.35,508.17,2
87.16,28.05,573.59,2
42.17,23.06,649.1,2
34.57,67.49,624.09,4
49.1,73.3,596.51,2
76.48,59.38,608.58,2
56.72,26.0,576.68,2
13.04,90.76,501.84,2
31.56,52.7,613.52,4
7.23,76.78,509.79,2
14.97,47.73,604.69,4
96.06,80.56,522.05,2
80.11,62.21,578.96,2
89.96,12.98,496.2,2
25.78,79.77,536.18,2
78.74,25.29,541.37,2
19.74,92.05,529.39,2
36.68,7.11,503.23,2
49.74,70.81,613.37,2
96.45,15.97,543.6,2
96.16,85.12,535.05,2
49.93,71.8,629.85,2
98.64,53.19,517.87,2
12.8,37.05,590.25,2
58.1,45.61,704.83,4
42.66,25.14,656.45,4
85.38,19.32,536.32,2
77.42,17.91,534.31,2
99.29,85.38,530.27,2
1.61,14.96,514.7,2
50.26,79.29,598.78,4
67.25,36.19,593.34,2
92.24,56.55,537.0,2
16.32,3.91,528.13,2
40.09,86.19,528.46,2
18.16,26.75,606.11,2
66.1,15.84,538.45,2
74.67,51.67,657.61,4
47.25,82.62,578.27,2
77.51,33.27,553.58,2
96.99,3.9,485.12,2
83.1,64.75,594.12,4
55.0,74.61,611.23,2
74.88,97.92,506.36,2
52.71,66.27,653.03,4
15.73,87.77,508.26,2
13.43,55.17,564.41,2
8.27,59.5,514.82,2
71.69,24.42,548.95,2
88.19,94.39,480.84,2
54.23,48.46,730.81,4
70.11,9.23,529.06,2
87.72,28.15,575.6,2
36.59,13.32,555.95,2
1.7,82.85,515.04,2
22.06,97.11,528.67,2
67.39,67.16,667.45,4
13.89,51.77,579.94,2
86.4,79.98,532.54,2
97.36,76.56,507.17,2
91.24,13.9,506.04,2
94.29,61.34,541.11,2
35.06,12.85,551.81,2
56.41,58.28,708.38,4
7.1,74.75,500.18,2
3.47,84.13,521.14,2
81.19,36.35,571.7,2
48.51,7.52,535.13,2
58.31,15.52,503.31,2
86.68,0.12,475.3,2
2.32,7.41,537.28,2
92.52,61.02,537.55,2
19.52,0.27,520.22,2
94.37,54.83,519.2,2
15.59,62.57,561.02,2
17.9,97.47,551.17,2
36.67,94.17,482.7,2
91.78,91.5,498.44,2
71.07,45.11,649.13,4
73.58,72.15,593.45,4
47.16,21.45,602.98,4
88.26,91.8,478.07,2
65.72,59.9,724.04,4
96.0,74.67,499.49,2
46.36,82.3,576.41,2
43.98,9.66,520.95,2
37.62,40.29,675.24,4
66.78,59.84,726.05,4
63.45,13.86,518.26,2
37.99,60.1,670.4,4
20.95,82.16,511.56,2
82.31,87.93,494.83,2
80.33,12.04,495.46,2
57.14,16.14,516.72,2
95.34,82.36,510.65,2
73.11,41.36,610.93,2
42.14,95.41,514.29,2
14.4,87.08,493.04,2
29.0,96.55,488.47,2
9.1,37.33,571.08,2
29.22,99.44,484.49,2
33.9,20.5,614.11,4
43.01,44.76,671.74,4
5.54,44.25,563.87,2
31.49,36.77,721.64,4
66.25,60.31,731.52,4
62.23,17.06,532.87,2
76.77,46.33,615.92,4
23.81,61.82,565.02,2
60.98,39.77,667.49,4
86.38,83.22,517.46,2
22.16,34.34,614.84,2
8.24,52.04,531.16,2
1.57,0.07,526.67,2
46.55,16.81,594.46,2
85.57,48.27,523.1,2
65.16,27.63,564.71,2
26.74,78.75,546.88,2
56.27,59.45,688.68,4
66.73,12.19,529.14,2
26.09,49.09,655.75,4
48.66,76.71,603.95,4
78.42,90.88,507.03,2
87.93,72.13,576.83,2
15.62,8.49,526.82,2
1.96,88.84,508.9,2
4.88,26.4,525.01,2
32.92,94.18,469.81,1
94.24,58.94,527.27,2
21.83,5.65,540.1,2
26.67,63.27,574.94,2
8.85,12.77,518.54,2
61.98,6.18,525.78,2
73.31,30.31,544.27,2
18.0,66.13,528.38,2
39.0,44.82,649.89,4
14.33,73.38,490.23,2
19.07,73.29,483.85,2
26.28,33.8,648.58,4
72.8,38.05,582.45,2
75.46,89.19,538.34,2
78.3,66.11,612.26,4
24.57,83.56,533.41,2
98.25,50.89,525.15,2
21.91,20.04,615.92,4
10.46,57.21,551.13,2
43.84,92.98,517.0,2
89.73,58.55,539.77,2
91.02,22.88,557.59,2
42.49,60.2,676.42,4
93.27,57.16,518.97,2
69.5,28.64,560.31,2
33.95,82.0,562.55,2
0.67,50.56,541.35,2
57.77,3.03,563.14,2
77.59,99.66,468.22,2
66.6,52.64,717.3,4
94.58,73.95,505.75,2
82.04,70.69,598.03,4
2.94,15.91,497.7,2
53.41,65.43,663.37,4
8.26,14.89,514.21,2
77.4,8.11,519.18,2
81.63,71.67,606.14,2
97.53,49.86,516.56,2
33.99,97.44,479.27,2
97.54,20.33,528.45,2
37.97,86.51,506.72,2
50.48,6.26,531.67,2
98.12,45.47,508.97,2
45.64,89.12,551.74,2
8.41,47.74,551.61,2
28.92,26.27,645.61,4
19.47,30.44,607.23,4
31.81,91.66,494.85,2
1.35,43.24,541.55,2
71.12,4.58,507.42,2
46.02,80.89,567.54,2
2.45,76.87,515.84,2
40.51,25.84,697.02,4
86.85,77.1,564.01,2
0.83,68.4,499.46,2
11.18,16.56,527.29,2
16.46,38.05,592.9,2
37.12,54.75,636.4,4
52.39,74.4,613.63,2
54.39,63.08,688.74,4
40.79,97.66,500.91,2
14.18,70.36,498.14,2
20.49,40.92,611.82,4
23.7,48.36,638.77,4
7.71,98.24,524.9,2
89.42,78.15,534.38,2
51.75,55.44,701.75,4
97.6,22.38,505.43,2
91.92,88.0,519.89,2
27.23,66.87,572.97,2
50.73,59.4,704.12,4
49.44,97.56,495.72,2
72.35,37.22,584.49,2
69.51,67.57,631.07,2
75.45,24.36,513.32,2
54.17,37.48,677.48,4
32.61,83.75,530.19,2
96.32,4.78,484.98,2
17.91,22.68,584.18,2
29.39,89.68,505.04,2
43.04,87.06,555.05,2
31.27,64.78,617.67,2
17.94,84.33,503.81,2
98.0,16.09,520.12,2
45.11,35.19,662.34,4
37.52,34.4,705.34,4
40.75,48.34,675.24,4
36.82,84.16,542.27,2
76.39,21.87,532.81,2
35.08,46.45,637.99,2
80.43,4.13,508.35,2
71.26,77.34,555.94,2
48.25,98.63,493.37,2
86.52,85.39,510.21,2
47.8,64.22,645.78,4
30.47,18.01,595.76,4
28.48,19.82,595.85,4
89.66,87.96,498.55,2
10.43,6.17,524.36,2
92.56,14.79,505.65,2
48.35,46.82,736.35,4
53.08,84.76,570.48,2
2.2,93.83,501.65,2
94.71,18.0,534.99,2
99.25,21.47,495.13,2
18.33,22.93,583.03,2
41.87,62.47,688.46,4
91.25,64.29,562.95,2
40.95,36.45,697.64,4
70.09,78.88,564.55,2
72.24,20.48,549.01,2
20.09,89.27,524.6,2
15.9,85.52,491.14,2
85.46,48.34,506.66,2
74.19,60.53,658.76,4
17.56,43.45,601.09,2
41.87,92.48,525.2,2
41.58,70.13,645.58,4
43.11,71.04,616.8,4
3.72,46.6,542.41,2
81.14,67.35,593.86,4
18.87,45.03,609.0,2
76.98,53.84,609.12,4
11.55,71.3,496.0,2
54.95,90.78,530.09,2
74.73,4.97,508.31,2
65.45,95.98,552.6,2
98.0,81.66,528.21,2
86.72,49.34,505.81,2
37.41,42.83,666.26,4
19.35,30.74,617.75,4
73.54,49.94,659.4,4
10.1,21.43,529.12,2
52.18,16.07,544.08,2
31.38,74.9,589.57,4
79.73,49.14,580.21,2
51.49,26.03,603.54,4
51.07,12.09,543.13,2
80.11,58.59,588.99,2
32.95,26.37,665.94,4
97.33,37.82,510.99,2
88.72,72.8,574.99,2
5.29,34.41,567.53,2
99.07,27.3,479.2,2
32.44,43.8,672.78,4
95.09,96.47,505.89,2
87.92,3.97,472.14,1
5.93,56.16,527.7,2
57.76,25.18,571.81,2
74.16,98.3,508.44,2
89.36,8.2,461.38,2
26.09,41.24,689.53,4
98.88,33.75,487.86,2
23.52,84.54,541.46,2
72.83,50.01,665.86,4
18.55,88.49,507.33,2
5.9,92.34,490.88,2
41.1,93.33,516.17,2
57.59,28.58,592.55,2
43.86,74.26,590.14,4
10.01,5.96,531.55,2
52.4,43.16,729.47,4
42.13,60.77,697.91,4
45.96,20.37,620.03,4
9.92,93.4,501.52,2
8.34,4.09,550.25,2
12.69,56.06,558.85,2
79.45,52.69,588.76,4
64.72,36.65,628.73,2
72.36,16.6,525.96,2
85.21,20.39,530.58,2
88.84,81.78,526.99,2
71.85,27.54,532.36,2
25.42,51.77,638.67,2
71.3,32.99,562.63,2
19.72,91.73,523.51,2
92.41,1.19,456.47,2
31.43,22.66,642.4,4
48.94,9.69,553.0,2
22.17,77.49,513.17,2
98.98,99.98,495.53,2
95.42,23.81,524.16,2
10.15,8.45,526.47,2
88.73,3.28,452.29,1
24.62,23.67,621.58,2
12.8,89.29,498.53,2
9.79,96.46,519.85,2
71.11,11.24,547.89,2
11.74,46.42,584.46,4
34.51,57.98,632.47,2
39.5,65.16,659.56,4
35.37,74.5,608.15,4
22.52,40.93,647.53,4
7.62,12.88,512.34,2
0.96,46.04,531.61,2
75.64,61.21,622.28,2
76.41,93.44,511.34,2
94.27,27.93,535.99,2
84.48,51.92,525.78,2
99.47,60.2,499.29,2
8.1,86.13,472.21,1
41.68,32.37,695.16,4
76.79,43.67,598.61,2
76.3,90.75,517.55,2
90.43,55.92,528.88,2
10.12,17.54,516.19,2
96.44,61.19,522.82,2
11.57,98.89,529.03,2
15.5,5.27,520.87,2
74.14,7.01,534.98,2
28.49,95.56,484.11,2
51.84,9.97,541.28,2
92.3,34.57,529.29,2
3.76,34.06,538.59,2
40.2,37.9,688.17,4
55.22,8.69,538.22,2
74.38,69.56,621.31,2
4.11,70.05,498.83,2
40.37,18.27,605.7,2
17.4,74.22,473.03,1
40.78,92.59,510.3,2
19.03,9.69,539.91,2
31.15,18.8,600.21,2
54.91,91.78,507.78,2
62.51,85.26,525.68,2
58.7,10.51,531.33,2
79.42,62.56,592.75,2
34.09,20.18,607.23,4
83.82,60.52,569.68,2
54.27,9.93,552.78,2
30.87,83.65,539.68,2
1.64,29.69,525.32,2
68.35,6.19,503.41,2
40.4,86.35,515.6,2
22.13,10.55,571.0,2
33.73,13.6,550.2,2
95.21,86.35,520.88,2
32.86,5.46,513.44,2
58.39,96.6,511.94,2
65.31,45.2,674.84,4
80.01,0.42,495.47,2
60.31,75.58,603.1,4
56.89,6.16,536.59,2
78.98,90.54,497.52,2
3.46,4.51,529.73,2
12.03,80.93,475.12,2
19.06,31.56,600.69,4
13.03,67.85,523.89,2
81.12,10.55,505.95,2
79.52,72.96,617.97,4
8.22,4.64,536.92,2
46.25,8.84,522.91,2
16.05,31.01,583.78,2
43.02,77.05,582.2,2
45.18,8.4,532.38,2
54.45,97.43,520.42,2
20.05,52.13,633.93,4
78.18,63.58,592.52,2
78.88,99.57,482.57,2
19.05,10.67,562.02,2
31.49,67.04,595.41,4
35.48,50.89,644.06,4
46.84,7.38,530.82,2
0.57,86.29,517.94,2
49.27,53.48,722.92,4
85.05,11.97,493.74,2
62.0,87.22,533.81,2
47.6,50.65,729.17,4
71.66,5.96,513.69,2
46.96,75.19,600.09,4
1.84,51.12,538.96,2
45.3,59.52,702.14,4
42.4,58.61,694.14,4
42.28,82.36,557.98,2
65.13,27.8,567.66,2
86.63,82.29,512.63,2
41.32,30.38,678.35,4
91.16,61.76,538.96,2
46.17,84.32,551.81,2
5.74,89.13,496.83,2
71.67,17.08,545.36,2
81.98,47.31,547.67,2
23.41,71.16,520.92,2
16.02,6.24,520.65,2
8.5,58.84,531.13,2
70.65,93.2,537.0,2
36.04,92.01,475.95,2
82.21,28.05,543.12,2
87.61,46.16,492.63,2
56.94,40.41,701.2,4
40.87,62.39,670.95,4
19.26,53.63,624.0,4
50.07,75.08,600.34,4
69.26,70.83,601.66,2
67.69,92.99,540.27,2
16.61,94.19,551.54,2
26.43,20.15,601.56,2
25.57,63.13,559.21,2
12.6,17.8,545.95,2
81.75,32.58,565.83,2
62.28,61.52,727.88,4
25.33,45.29,662.58,4
40.13,91.36,508.47,2
34.41,64.11,645.49,2
74.56,49.68,662.46,4
75.55,9.99,522.23,2
87.52,66.13,584.17,4
88.98,64.88,581.7,4
2.22,66.63,489.67,2
45.9,19.73,616.29,2
30.35,34.86,695.97,4
33.52,10.79,548.46,2
34.6,66.66,635.15,4
68.47,78.85,535.0,2
90.18,50.11,493.4,2
23.93,83.93,532.22,2
10.32,81.08,480.59,2
8.33,31.01,568.53,2
24.0,81.68,525.57,2
1.79,85.84,527.7,2
27.26,35.89,670.56,4
41.92,0.41,464.91,1
56.99,66.0,670.27,4
40.62,66.57,648.32,2
30.16,98.29,468.28,2
92.07,60.82,537.58,2
56.1,34.88,665.77,4
57.52,15.02,505.24,2
51.45,25.6,600.16,4
99.72,25.49,503.35,2
62.13,51.5,709.45,4
92.54,18.74,535.04,2
88.0,76.31,561.74,2
61.74,72.82,612.71,2
66.13,53.21,720.19,4
43.88,51.48,689.63,4
22.2,28.46,615.54,2
5.7,28.75,535.22,2
61.13,58.03,734.54,4
18.99,99.43,545.71,2
85.15,10.97,483.96,2
7.13,0.12,548.68,2
70.0,57.71,722.66,4
57.04,55.33,719.12,4
48.62,52.97,736.24,4
85.62,7.33,463.91,2
80.84,88.11,498.92,2
8.14,40.13,574.74,2
7.71,54.99,524.67,2
23.72,26.95,618.67,4
21.68,54.75,618.38,4
3.02,29.4,514.76,2
73.12,70.99,612.25,2
35.6,79.61,569.4,2
7.25,62.84,521.74,2
6.34,85.37,486.43,2
3.61,88.45,516.16,2
95.52,51.31,509.83,2
84.52,23.27,548.82,2
48.43,11.89,560.54,2
38.61,7.16,493.15,2
63.72,65.7,700.65,4
22.31,14.64,588.31,4
79.21,74.58,606.47,4
75.43,30.56,533.57,2
45.73,51.68,712.37,4
34.95,59.21,632.09,2
14.05,92.01,504.0,2
22.94,47.84,659.28,4
38.74,20.24,644.58,2
88.89,64.88,572.22,2
49.08,11.26,553.48,2
68.77,5.33,516.01,2
56.58,72.16,636.13,4
3.72,9.61,527.46,2
0.04,88.93,527.55,2
31.18,14.61,573.81,2
78.59,75.39,590.28,4
14.42,83.07,481.87,2
93.38,76.17,508.68,2
75.55,33.56,555.49,2
35.85,71.55,646.06,4
26.28,69.95,568.56,2
21.97,12.37,586.65,4
92.27,91.21,494.54,2
3.87,51.69,521.03,2
68.34,51.04,692.17,4
10.68,22.22,525.05,2
0.49,56.45,504.12,2
76.5,77.67,593.34,2
5.9,4.17,547.38,2
73.52,33.9,554.77,2
56.42,63.22,678.18,4
48.04,8.81,539.82,2
29.6,84.62,553.89,2
87.79,25.85,563.21,2
63.88,86.96,524.6,2
98.78,19.47,516.02,2
13.24,50.92,573.96,2
54.34,82.69,564.87,2
52.21,50.69,721.45,4
1.07,23.34,515.91,2
61.77,47.15,699.68,4
23.21,62.46,571.02,2
61.73,72.63,627.37,2
78.44,43.89,583.67,2
8.27,4.88,549.11,2
91.56,24.97,570.52,2
52.26,67.06,658.39,4
97.68,21.82,526.53,2
12.96,17.46,544.7,2
84.02,3.29,486.05,2
92.33,81.69,506.46,2
56.08,42.84,718.57,4
94.07,57.27,518.85,2
59.81,0.76,555.95,2
91.47,8.75,467.42,1
48.35,75.51,601.53,2
49.92,11.53,560.84,2
43.38,28.58,677.48,4
20.14,96.22,524.59,2
81.69,69.56,613.3,4
79.31,6.76,505.06,2
27.21,17.3,599.53,2
87.56,10.87,477.07,1
58.8,83.49,535.17,2
14.92,75.71,490.03,2
8.64,6.89,518.14,2
43.46,21.37,641.65,4
40.01,66.49,671.42,4
84.94,93.92,473.54,2
74.5,99.41,498.09,2
2.74,4.35,524.6,2
8.67,92.18,497.23,2
18.85,48.07,624.33,4
47.1,84.69,551.5,2
22.2,9.63,554.96,2
99.9,68.53,492.62,2
35.11,80.97,568.31,2
38.85,63.83,662.73,4
92.21,8.93,468.19,1
87.2,76.95,560.73,2
58.08,16.26,504.65,2
50.77,2.93,523.09,2
9.79,69.87,510.79,2
75.84,63.24,627.23,4
9.11,41.71,563.28,2
15.88,78.06,473.22,1
71.58,38.32,601.75,4
10.8,40.59,567.45,2
33.02,2.56,510.63,2
53.39,15.69,533.14,2
53.3,59.61,683.95,4
24.07,71.11,545.31,2
74.47,77.93,571.56,2
1.88,95.41,491.04,2
8.82,59.79,521.6,2
55.8,37.2,687.87,4
41.22,18.05,614.8,4
94.66,91.89,497.68,2
50.16,62.79,677.89,4
99.32,74.71,515.21,2
67.34,21.44,550.96,2
71.79,44.93,642.95,2
64.1,26.84,580.06,2
33.78,43.72,678.19,4
77.21,44.82,603.39,2
25.01,65.23,550.69,2
15.71,19.76,560.47,2
62.19,81.42,539.07,2
11.07,70.98,515.52,2
41.41,53.42,685.49,4
90.74,8.39,457.1,2
81.59,92.78,475.13,2
69.21,79.9,535.38,2
96.72,80.37,524.06,2
91.99,43.62,476.46,2
35.28,32.9,722.45,4
55.46,34.27,661.81,4
21.13,44.21,633.32,2
29.59,35.21,690.16,4
16.25,29.93,592.78,2
94.99,95.2,507.09,2
99.61,9.47,518.92,2
80.18,25.93,521.78,2
29.95,99.61,477.6,1
12.36,46.09,573.17,2
89.88,15.97,530.23,2
5.92,13.75,510.39,2
55.11,24.12,565.31,2
35.05,27.96,708.62,4
13.17,11.01,531.3,2
2.16,25.84,498.85,2
75.16,80.31,572.49,2
53.5,94.03,525.53,2
50.96,48.09,730.34,4
57.54,82.63,567.74,2
69.26,1.63,514.85,2
53.92,87.51,535.67,2
91.25,37.18,505.45,2
51.44,22.91,574.14,2
5.58,82.86,512.97,2
14.12,83.13,461.16,1
60.32,81.1,561.25,2
37.16,93.95,485.09,2
3.35,32.26,543.85,2
47.09,19.68,596.11,2
80.29,44.03,591.0,2
11.65,82.01,479.67,2
69.79,12.96,523.54,2
81.63,83.51,559.65,2
82.11,20.7,512.82,2
19.59,58.49,603.96,4
19.21,68.66,507.35,2
59.54,47.13,714.7,4
22.67,78.87,510.32,2
83.94,90.51,482.64,2
24.2,17.94,604.69,2
94.3,82.85,519.11,2
43.74,94.84,514.33,2
89.8,37.3,527.78,2
84.11,52.13,515.22,2
20.15,74.38,490.13,2
28.93,18.19,580.76,2
71.02,80.61,549.6,2
36.6,29.96,724.31,4
78.95,32.04,562.19,2
57.83,46.74,720.35,4
92.38,73.79,542.86,2
52.12,99.79,500.59,2
81.56,26.99,542.62,2
45.12,85.0,564.33,2
66.41,39.29,611.14,2
49.13,55.53,725.2,4
41.22,21.43,654.31,4
49.45,63.56,675.73,4
75.96,85.32,563.87,2
70.82,77.38,573.42,2
88.6,9.78,482.74,2
8.05,79.39,507.93,2
97.81,8.75,514.74,2
8.5,83.82,482.8,2
62.72,7.43,527.61,2
5.41,53.17,534.12,2
11.22,84.76,462.79,2
98.53,1.28,493.71,2
45.11,20.27,627.56,4
8.37,47.41,573.46,2
45.15,83.17,577.18,2
26.24,20.77,599.45,4
5.03,1.23,545.31,2
72.09,37.57,567.88,2
16.07,25.53,581.28,4
79.99,71.45,619.5,4
71.35,61.03,685.25,4
58.48,49.28,711.19,4
76.46,83.93,562.94,2
99.48,51.7,515.21,2
13.1,27.31,582.52,2
34.96,38.47,715.62,4
9.64,12.32,524.17,2
98.4,57.23,525.93,2
91.08,17.28,525.01,2
89.72,65.39,575.96,2
52.0,41.54,718.67,4
74.12,53.46,658.97,4
1.08,40.2,541.14,2
35.47,87.27,500.99,2
69.14,0.34,517.36,2
45.7,3.2,477.73,1
41.26,13.36,565.83,2
97.12,46.95,501.95,2
32.62,79.46,587.48,2
85.54,98.24,468.62,2
0.55,73.01,492.82,2
60.96,27.38,589.37,2
94.92,56.37,539.31,2
64.46,41.0,659.45,4
18.64,38.51,616.27,4
25.95,70.19,559.11,2
54.35,30.64,630.0,2
78.32,67.2,607.57,2
24.56,99.8,489.42,2
82.65,94.45,472.95,1
46.8,1.17,474.12,2
81.98,59.51,560.24,2
57.44,54.7,706.78,4
73.21,88.49,536.39,2
15.63,43.68,579.99,2
49.53,44.82,723.79,4
70.32,43.72,627.27,4
4.34,61.74,485.59,2
67.96,44.09,641.13,2
93.07,10.17,491.15,2
3.72,55.87,503.84,2
83.83,46.85,532.73,2
78.8,14.97,503.4,2
53.89,43.75,732.27,4
51.19,82.69,572.67,2
4.78,9.45,523.83,2
30.25,82.62,545.49,2
37.65,69.27,641.8,4
3.38,44.92,570.38,2
99.41,47.53,511.9,2
10.53,96.9,512.63,2
98.18,97.56,478.98,2
96.61,54.26,515.62,2
16.94,13.97,556.27,2
79.79,29.45,536.12,2
13.01,11.5,529.67,2
15.39,97.53,533.7,2
97.57,96.55,511.03,2
66.59,65.98,686.61,4
71.0,15.61,553.42,2
17.66,80.86,490.45,2
34.05,24.94,683.43,4
68.72,1.48,500.94,2
21.88,63.15,562.03,2
35.7,53.94,641.2,4
71.54,28.14,524.78,2
78.77,62.72,604.86,4
51.19,28.82,609.92,4
20.09,56.96,605.06,2
90.29,83.32,512.92,2
39.7,17.27,608.46,2
86.5,82.65,536.55,2
93.74,16.82,545.52,2
31.44,24.33,643.33,4
99.78,68.01,502.34,2
34.25,5.98,516.34,2
88.15,71.09,570.98,2
19.81,96.59,549.4,2
42.66,30.52,690.53,4
49.74,42.74,730.84,4
4.19,57.36,506.29,2
75.77,69.31,604.54,2
87.32,95.18,468.57,2
74.52,1.08,508.15,2
1.99,9.18,545.99,2
98.49,68.75,504.25,2
34.05,84.61,531.64,2
70.48,21.69,533.57,2
62.13,6.8,511.27,2
28.72,3.73,533.15,2
26.17,16.36,593.91,2
87.66,1.6,464.37,1
1.4,67.29,484.12,2
55.54,5.45,534.34,2
32.92,34.01,701.48,4
94.64,10.37,502.43,2
19.38,77.65,496.85,2
59.29,18.38,522.75,2
45.24,8.26,531.5,2
11.01,73.58,489.84,2
53.76,90.17,534.08,2
58.04,81.4,550.89,2
80.7,43.42,573.48,2
93.27,53.59,527.63,2
97.05,55.26,524.01,2
29.29,44.38,663.74,4
84.54,64.14,583.65,4
48.09,22.38,596.96,2
98.23,98.71,498.2,2
19.51,6.61,533.25,2
84.65,3.35,476.41,2
21.88,66.95,521.33,2
46.66,1.5,494.74,2
14.17,97.4,535.57,2
64.06,65.21,686.06,4
41.21,49.2,668.81,4
19.41,26.48,591.83,2
29.18,18.11,581.18,4
77.54,5.46,512.18,2
47.72,91.91,527.01,2
39.63,66.3,673.16,4
